timestamp,open,high,low,close,volume,ATR Date,ATR,Boll Date,Boll Mid Band,Boll Upper Band,Boll Lower Band,CCI Date,CCI ,EMA 20 Date,EMA20,MA5 Date,MA5,MA10 Date,MA10,MACD Date,MACD Value,MACD Signal,MACD Hist
6/1/10,1087.3,1094.77,1069.89,1070.71,5271480000,6/1/10,26.6666,6/1/10,1118.4845,1191.3955,1045.5735,6/1/10,-102.9873,6/1/10,1114.6112,6/1/10,1081.032,6/1/10,1087.394,6/1/10,-25.9527,-22.5202,-3.4325
5/28/10,1102.59,1102.59,1084.78,1089.41,4871210000,5/28/10,26.804,5/28/10,1125.062,1203.1013,1047.0227,5/28/10,-90.1174,5/28/10,1119.2324,5/28/10,1081.62,5/28/10,1094.017,5/28/10,-25.2781,-21.6621,-3.616
5/27/10,1074.27,1103.52,1074.27,1103.0601,5698460000,5/27/10,27.4597,5/27/10,1129.926,1210.5541,1049.2979,5/27/10,-95.3022,5/27/10,1122.3716,5/27/10,1081.276,5/27/10,1098.644,5/27/10,-25.9534,-20.7581,-5.1952
5/26/10,1075.51,1090.75,1065.59,1067.95,4521050000,5/26/10,26.8358,5/26/10,1135.112,1221.311,1048.913,5/26/10,-134.2394,5/26/10,1124.4044,5/26/10,1074.982,5/26/10,1104.082,5/26/10,-27.8276,-19.4593,-8.3683
5/25/10,1067.42,1074.75,1040.78,1074.03,7329580000,5/25/10,26.9648,5/25/10,1141.2825,1224.9998,1057.5652,5/25/10,-168.4732,5/25/10,1130.347,5/25/10,1084.402,5/25/10,1114.454,5/25/10,-26.2402,-17.3672,-8.8729
5/24/10,1084.78,1089.95,1072.7,1073.65,5224040000,5/24/10,26.4259,5/24/10,1146.7665,1226.414,1067.119,5/24/10,-162.2488,5/24/10,1136.2751,5/24/10,1093.756,5/24/10,1122.63,5/24/10,-24.4515,-15.149,-9.3025
5/21/10,1067.26,1090.16,1055.9,1087.6899,5452130000,5/21/10,27.1317,5/21/10,1153.6865,1230.7278,1076.6452,5/21/10,-183.7405,5/21/10,1142.8672,5/21/10,1106.414,5/21/10,1131.238,5/21/10,-21.774,-12.8234,-8.9507
5/20/10,1107.34,1107.34,1071.58,1071.59,8328570000,5/20/10,26.5834,5/20/10,1160.166,1235.6984,1084.6336,5/20/10,-198.6468,5/20/10,1148.6754,5/20/10,1116.012,5/20/10,1133.557,5/20/10,-19.4695,-10.5857,-8.8838
5/19/10,1119.5699,1124.27,1100.66,1115.05,6765800000,5/19/10,25.2844,5/19/10,1167.02,1233.4928,1100.5473,5/19/10,-159.3861,5/19/10,1156.7896,5/19/10,1133.182,5/19/10,1139.213,5/19/10,-14.6056,-8.3648,-6.2408
5/18/10,1138.78,1148.66,1117.2,1120.8,6170840000,5/18/10,25.4132,5/18/10,1171.5645,1235.5863,1107.5427,5/18/10,-140.7479,5/18/10,1161.1832,5/18/10,1144.506,5/18/10,1144.295,5/18/10,-12.6101,-6.8046,-5.8055
5/17/10,1136.52,1141.88,1114.96,1136.9399,5922920000,5/17/10,24.9481,5/17/10,1175.883,1237.2209,1114.5451,5/17/10,-152.8133,5/17/10,1165.4341,5/17/10,1151.504,5/17/10,1149.575,5/17/10,-10.4651,-5.3532,-5.1119
5/14/10,1157.1899,1157.1899,1126.14,1135.6801,6126400000,5/14/10,24.7964,5/14/10,1178.912,1238.2075,1119.6165,5/14/10,-147.9421,5/14/10,1168.4335,5/14/10,1156.062,5/14/10,1156.107,5/14/10,-9.2184,-4.0752,-5.1432
5/13/10,1170.04,1173.5699,1156.14,1157.4399,4870640000,5/13/10,24.2961,5/13/10,1181.7345,1237.8169,1125.6521,5/13/10,-81.859,5/13/10,1171.8812,5/13/10,1151.102,5/13/10,1161.208,5/13/10,-7.3649,-2.7894,-4.5755
5/12/10,1155.4301,1172.87,1155.4301,1171.67,5225460000,5/12/10,24.8243,5/12/10,1184.446,1240.811,1128.081,5/12/10,-68.2367,5/12/10,1173.4014,5/12/10,1145.244,5/12/10,1166.142,5/12/10,-7.1075,-1.6455,-5.462
5/11/10,1156.39,1170.48,1147.71,1155.79,5842550000,5/11/10,25.3923,5/11/10,1186.395,1243.5483,1129.2417,5/11/10,-102.9224,5/11/10,1173.5836,5/11/10,1144.084,5/11/10,1168.111,5/11/10,-8.1245,-0.28,-7.8445
5/10/10,1122.27,1163.85,1122.27,1159.73,6893700000,5/10/10,25.594,5/10/10,1188.4705,1244.0198,1132.9212,5/10/10,-144.7711,5/10/10,1175.4566,5/10/10,1147.646,5/10/10,1170.903,5/10/10,-7.6875,1.6811,-9.3686
5/7/10,1127.04,1135.13,1094.15,1110.88,9472910000,5/7/10,23.4882,5/7/10,1190.308,1244.3436,1136.2724,5/7/10,-298.0688,5/7/10,1177.112,5/7/10,1156.152,5/7/10,1176.135,5/7/10,-7.419,4.0232,-11.4423
5/6/10,1164.38,1167.58,1065.79,1128.15,10617810000,5/6/10,22.1427,5/6/10,1194.4825,1234.3783,1154.5867,5/6/10,-321.5996,5/6/10,1184.0838,5/6/10,1171.314,5/6/10,1186.775,5/6/10,-1.9947,6.8838,-8.8785
5/5/10,1169.24,1175.95,1158.15,1165.87,6795940000,5/5/10,16.016,5/5/10,1197.397,1223.6769,1171.1171,5/5/10,-126.1333,5/5/10,1189.9716,5/5/10,1187.04,5/5/10,1194.827,5/5/10,3.1994,9.1034,-5.904
5/4/10,1197.5,1197.5,1168.12,1173.6,6594720000,5/4/10,15.8787,5/4/10,1198.226,1221.3296,1175.1224,5/4/10,-56.2316,5/4/10,1192.5086,5/4/10,1192.138,5/4/10,1198.834,5/4/10,5.9418,10.5794,-4.6377
5/3/10,1188.58,1205.13,1188.58,1202.26,4938050000,5/3/10,14.474,5/3/10,1199.018,1219.6437,1178.3923,5/3/10,48.9338,5/3/10,1194.499,5/3/10,1194.16,5/3/10,1202.191,5/3/10,8.5686,11.7388,-3.1703
4/30/10,1206.77,1207.99,1186.3199,1186.6899,6048260000,4/30/10,14.1689,4/30/10,1198.277,1219.4414,1177.1126,4/30/10,27.7155,4/30/10,1193.6821,4/30/10,1196.118,4/30/10,1201.717,4/30/10,8.8786,12.5314,-3.6528
4/29/10,1193.3,1209.36,1193.3,1206.78,6059410000,4/29/10,13.5919,4/29/10,1197.8475,1220.2476,1175.4474,4/29/10,75.9918,4/29/10,1194.4181,4/29/10,1202.236,4/29/10,1202.261,4/29/10,10.7304,13.4446,-2.7142
4/28/10,1184.59,1195.05,1181.8101,1191.36,6342310000,4/28/10,13.2528,4/28/10,1195.98,1221.1468,1170.8132,4/28/10,16.5273,4/28/10,1193.1168,4/28/10,1202.614,4/28/10,1202.75,4/28/10,10.8925,14.1232,-3.2307
4/27/10,1209.92,1211.38,1181.62,1183.71,7454540000,4/27/10,13.2538,4/27/10,1195.0755,1222.075,1168.076,4/27/10,33.0665,4/27/10,1193.3017,4/27/10,1205.53,4/27/10,1204.679,4/27/10,12.5109,14.9308,-2.4199
4/26/10,1217.0699,1219.8,1211.0699,1212.05,5647760000,4/26/10,11.9326,4/26/10,1194.551,1222.7923,1166.3097,4/26/10,129.9666,4/26/10,1194.3114,4/26/10,1210.222,4/26/10,1206.038,4/26/10,15.1735,15.5358,-0.3623
4/23/10,1207.87,1217.28,1205.1,1217.28,5326060000,4/23/10,12.1789,4/23/10,1192.278,1221.8081,1162.7479,4/23/10,133.8828,4/23/10,1192.4442,4/23/10,1207.316,4/23/10,1204.481,4/23/10,15.4658,15.6264,-0.1606
4/22/10,1202.52,1210.27,1190.1899,1208.67,6035780000,4/22/10,12.1788,4/22/10,1189.7005,1219.0499,1160.351,4/22/10,101.0604,4/22/10,1189.8299,4/22/10,1202.286,4/22/10,1202.19,4/22/10,15.0813,15.6666,-0.5852
4/21/10,1207.16,1210.99,1198.85,1205.9399,5724310000,4/21/10,11.571,4/21/10,1187.653,1217.1366,1158.1694,4/21/10,117.9214,4/21/10,1187.8467,4/21/10,1202.886,4/21/10,1199.967,4/21/10,15.2479,15.8129,-0.565
4/20/10,1199.04,1208.58,1199.04,1207.17,5316590000,4/20/10,11.5273,4/20/10,1186.0645,1214.851,1157.278,4/20/10,125.7665,4/20/10,1185.9421,4/20/10,1203.828,4/20/10,1197.618,4/20/10,15.5167,15.9541,-0.4374
4/19/10,1192.0601,1197.87,1183.6801,1197.52,6597740000,4/19/10,11.5632,4/19/10,1183.9965,1212.3605,1155.6325,4/19/10,86.294,4/19/10,1183.7076,4/19/10,1201.854,4/19/10,1195.845,4/19/10,15.5088,16.0635,-0.5546
4/16/10,1210.17,1210.17,1186.77,1192.13,8108470000,4/16/10,11.3612,4/16/10,1182.1155,1211.6098,1152.6212,4/16/10,106.6031,4/16/10,1182.2537,4/16/10,1201.646,4/16/10,1194.837,4/16/10,16.2558,16.2021,0.0537
4/15/10,1210.77,1213.92,1208.5,1211.67,5995330000,4/15/10,10.3197,4/15/10,1180.8005,1210.7335,1150.8675,4/15/10,170.9125,4/15/10,1181.2141,4/15/10,1202.094,4/15/10,1193.434,4/15/10,17.5215,16.1887,1.3328
4/14/10,1198.6899,1210.65,1198.6899,1210.65,5760040000,4/14/10,10.6966,4/14/10,1178.5275,1205.4961,1151.5588,4/14/10,161.3076,4/14/10,1178.0082,4/14/10,1197.048,4/14/10,1189.21,4/14/10,16.8927,15.8555,1.0372
4/13/10,1195.9399,1199.04,1188.8199,1197.3,5403580000,4/13/10,10.4925,4/13/10,1175.968,1199.7891,1152.1468,4/13/10,123.8196,4/13/10,1174.5722,4/13/10,1191.408,4/13/10,1185.472,4/13/10,15.9481,15.5962,0.352
4/12/10,1194.9399,1199.2,1194.71,1196.48,4607090000,4/12/10,10.5135,4/12/10,1173.6285,1197.798,1149.459,4/12/10,132.7831,4/12/10,1172.1798,4/12/10,1189.836,4/12/10,1183.064,4/12/10,15.8699,15.5082,0.3617
4/9/10,1187.47,1194.66,1187.15,1194.37,4511570000,4/9/10,10.9507,4/9/10,1171.304,1195.1759,1147.4321,4/9/10,120.1577,4/9/10,1169.6219,4/9/10,1188.028,4/9/10,1180.075,4/9/10,15.6227,15.4178,0.2049
4/8/10,1181.75,1188.55,1175.12,1186.4399,4726970000,4/8/10,11.1607,4/8/10,1169.0975,1192.1783,1146.0167,4/8/10,95.7772,4/8/10,1167.0168,4/8/10,1184.774,4/8/10,1177.211,4/8/10,15.2948,15.3666,-0.0718
4/7/10,1188.23,1189.6,1177.25,1182.45,5101430000,4/7/10,10.9862,4/7/10,1167.056,1190.8516,1143.2603,4/7/10,99.3849,4/7/10,1164.9723,4/7/10,1181.372,4/7/10,1175.339,4/7/10,15.4612,15.3845,0.0767
4/6/10,1186.01,1191.8,1182.77,1189.4399,4086180000,4/6/10,10.8812,4/6/10,1164.956,1190.309,1139.603,4/6/10,118.5282,4/6/10,1163.1325,4/6/10,1179.536,4/6/10,1174.511,4/6/10,15.8549,15.3653,0.4896
4/5/10,1178.71,1187.73,1178.71,1187.4399,3881620000,4/5/10,11.0236,4/5/10,1162.409,1187.6462,1137.1718,4/5/10,115.2063,4/5/10,1160.3633,4/5/10,1176.292,4/5/10,1172.148,4/5/10,15.4152,15.2429,0.1722
4/1/10,1171.23,1181.4301,1170.6899,1178.1,4006870000,4/1/10,11.1308,4/1/10,1159.972,1184.4725,1135.4715,4/1/10,98.6734,4/1/10,1157.5132,4/1/10,1172.122,4/1/10,1169.394,4/1/10,14.8333,15.1999,-0.3666
3/31/10,1171.75,1174.5601,1165.77,1169.4301,4484340000,3/31/10,11.064,3/31/10,1157.2155,1185.1079,1129.3231,3/31/10,84.8829,3/31/10,1155.3461,3/31/10,1169.648,3/31/10,1168.167,3/31/10,14.8258,15.2915,-0.4657
3/30/10,1173.75,1177.83,1168.92,1173.27,4085000000,3/30/10,11.2389,3/30/10,1154.6835,1186.5866,1122.7804,3/30/10,98.7323,3/30/10,1153.8636,3/30/10,1169.306,3/30/10,1167.845,3/30/10,15.4834,15.408,0.0754
3/29/10,1167.71,1174.85,1167.71,1173.22,4375580000,3/29/10,11.4181,3/29/10,1151.9355,1186.3319,1117.5391,3/29/10,100.0793,3/29/10,1151.8209,3/29/10,1169.486,3/29/10,1166.464,3/29/10,15.7065,15.3891,0.3174
3/26/10,1167.58,1173.9301,1161.48,1166.59,4708420000,3/26/10,11.661,3/26/10,1149.06,1185.4178,1112.7022,3/26/10,92.728,3/26/10,1149.5683,3/26/10,1168.004,3/26/10,1164.193,3/26/10,15.7679,15.3097,0.4582
3/25/10,1170.03,1180.6899,1165.09,1165.73,5668900000,3/25/10,11.6003,3/25/10,1145.955,1186.1938,1105.7161,3/25/10,105.9649,3/25/10,1147.7766,3/25/10,1166.666,3/25/10,1162.533,3/25/10,16.292,15.1952,1.0968
3/24/10,1172.7,1173.04,1166.01,1167.72,4705750000,3/24/10,11.2926,3/24/10,1142.8155,1186.0774,1099.5536,3/24/10,108.9767,3/24/10,1145.8867,3/24/10,1166.686,3/24/10,1160.984,3/24/10,16.8116,14.921,1.8906
3/23/10,1166.47,1174.72,1163.83,1174.17,4411640000,3/23/10,11.5336,3/23/10,1139.6915,1184.3109,1095.0721,3/23/10,122.397,3/23/10,1143.5885,3/23/10,1166.384,3/23/10,1158.773,3/23/10,17.0275,14.4483,2.5792
3/22/10,1157.25,1167.8199,1152.88,1165.8101,4261680000,3/22/10,11.5831,3/22/10,1135.713,1181.5002,1089.9258,3/22/10,109.3703,3/22/10,1140.3694,3/22/10,1163.442,3/22/10,1155.401,3/22/10,16.3988,13.8035,2.5952
3/19/10,1166.6801,1169.2,1155.33,1159.9,5212410000,3/19/10,11.3249,3/19/10,1132.823,1177.9382,1087.7077,3/19/10,115.0514,3/19/10,1137.6914,3/19/10,1160.382,3/19/10,1152.67,3/19/10,16.2089,13.1547,3.0542
3/18/10,1166.13,1167.77,1161.16,1165.83,4234510000,3/18/10,11.1291,3/18/10,1130.2865,1174.7264,1085.8465,3/18/10,133.3751,3/18/10,1135.3537,3/18/10,1158.4,3/18/10,1150.55,3/18/10,16.3326,12.3912,3.9414
3/17/10,1159.9399,1169.84,1159.9399,1166.21,4963200000,3/17/10,11.4767,3/17/10,1127.3325,1169.7368,1084.9281,3/17/10,149.0424,3/17/10,1132.1456,3/17/10,1155.282,3/17/10,1146.264,3/17/10,15.6491,11.4058,4.2432
3/16/10,1150.83,1160.28,1150.35,1159.46,4369770000,3/16/10,11.5611,3/16/10,1123.9975,1164.0745,1083.9205,3/16/10,142.4402,3/16/10,1128.5599,3/16/10,1151.162,3/16/10,1141.522,3/16/10,14.5103,10.345,4.1653
3/15/10,1148.53,1150.98,1141.45,1150.51,4164110000,3/15/10,11.6866,3/15/10,1120.768,1159.2727,1082.2633,3/15/10,130.1151,3/15/10,1125.3073,3/15/10,1147.36,3/15/10,1137.407,3/15/10,13.5331,9.3037,4.2294
3/12/10,1151.71,1153.41,1146.97,1149.99,4928160000,3/12/10,11.8524,3/12/10,1117.018,1157.7501,1076.2859,3/12/10,150.7813,3/12/10,1122.6544,3/12/10,1144.958,3/12/10,1133.927,3/12/10,13.0003,8.2464,4.7539
3/11/10,1143.96,1150.24,1138.99,1150.24,4669060000,3/11/10,12.2688,3/11/10,1113.442,1154.5238,1072.3602,3/11/10,155.0061,3/11/10,1119.7769,3/11/10,1142.7,3/11/10,1129.377,3/11/10,12.184,7.0579,5.1261
3/10/10,1140.22,1148.26,1140.09,1145.61,5469120000,3/10/10,12.3471,3/10/10,1109.3365,1151.2901,1067.3829,3/10/10,167.7819,3/10/10,1116.5703,3/10/10,1137.246,3/10/10,1124.647,3/10/10,10.9395,5.7763,5.1631
3/9/10,1137.5601,1145.37,1134.9,1140.45,5185570000,3/9/10,12.6685,3/9/10,1105.582,1147.3182,1063.8458,3/9/10,170.4014,3/9/10,1113.5135,3/9/10,1131.882,3/9/10,1120.61,3/9/10,9.6633,4.4856,5.1778
3/8/10,1138.4,1141.05,1136.77,1138.5,3774680000,3/8/10,12.8376,3/8/10,1101.3965,1145.0519,1057.7411,3/8/10,183.7138,3/8/10,1110.6781,3/8/10,1127.454,3/8/10,1116.025,3/8/10,8.4193,3.1911,5.2282
3/5/10,1125.12,1139.38,1125.12,1138.7,4133000000,3/5/10,13.4958,3/5/10,1097.781,1140.5136,1055.0484,3/5/10,183.3981,3/5/10,1107.7494,3/5/10,1122.896,3/5/10,1112.976,3/5/10,6.9075,1.8841,5.0234
3/4/10,1119.12,1123.73,1116.66,1122.97,3945010000,3/4/10,13.2717,3/4/10,1094.0015,1134.9219,1053.0811,3/4/10,126.5308,3/4/10,1104.4915,3/4/10,1116.054,3/4/10,1110.023,3/4/10,4.8571,0.6282,4.2289
3/3/10,1119.36,1125.64,1116.58,1118.79,3951320000,3/3/10,13.7487,3/3/10,1092.717,1131.4751,1053.9589,3/3/10,116.4401,3/3/10,1102.5464,3/3/10,1112.048,3/3/10,1108.401,3/3/10,3.7711,-0.429,4.2001
3/2/10,1117.01,1123.46,1116.51,1118.3101,4134680000,3/2/10,14.1094,3/2/10,1091.9435,1129.1769,1054.7101,3/2/10,103.7674,3/2/10,1100.8365,3/2/10,1109.338,3/2/10,1106.473,3/2/10,2.7556,-1.479,4.2346
3/1/10,1105.36,1116.11,1105.36,1115.71,3847640000,3/1/10,14.5986,3/1/10,1090.4875,1125.7057,1055.2693,3/1/10,68.2605,3/1/10,1098.9972,3/1/10,1104.596,3/1/10,1104.129,3/1/10,1.4682,-2.5377,4.0059
2/26/10,1103.1,1107.24,1097.5601,1104.49,3945190000,2/26/10,14.8277,2/26/10,1088.3955,1122.3191,1054.4719,2/26/10,23.1551,2/26/10,1097.238,2/26/10,1103.056,2/26/10,1100.109,2/26/10,0.0685,-3.5392,3.6076
2/25/10,1101.24,1103.5,1086.02,1102.9399,4521130000,2/25/10,15.2237,2/25/10,1087.3975,1120.5337,1054.2613,2/25/10,-3.683,2/25/10,1096.4746,2/25/10,1103.992,2/25/10,1097.507,2/25/10,-0.5767,-4.4411,3.8643
2/24/10,1095.89,1106.42,1095.5,1105.24,4168360000,2/24/10,14.9163,2/24/10,1087.1255,1119.8334,1054.4176,2/24/10,8.5858,2/24/10,1095.794,2/24/10,1104.754,2/24/10,1094.026,2/24/10,-1.234,-5.4071,4.1731
2/23/10,1107.49,1108.58,1092.1801,1094.6,4521050000,2/23/10,15.1545,2/23/10,1086.472,1118.2141,1054.7299,2/23/10,-8.6905,2/23/10,1094.7997,2/23/10,1103.608,2/23/10,1090.554,2/23/10,-2.2892,-6.4504,4.1613
2/22/10,1110,1112.29,1105.38,1108.01,3814440000,2/22/10,15.0586,2/22/10,1086.581,1118.4488,1054.7132,2/22/10,16.6361,2/22/10,1094.8208,2/22/10,1103.662,2/22/10,1086.768,2/22/10,-2.5193,-7.4908,4.9714
2/19/10,1105.49,1112.42,1100.8,1109.17,3944280000,2/19/10,15.6855,2/19/10,1085.7685,1116.2059,1055.3311,2/19/10,10.1239,2/19/10,1093.4324,2/19/10,1097.162,2/19/10,1082.586,2/19/10,-4.1418,-8.7336,4.5918
2/18/10,1099.03,1108.24,1097.48,1106.75,3878620000,2/18/10,15.9982,2/18/10,1086.134,1117.836,1054.432,2/18/10,-1.46,2/18/10,1091.7758,2/18/10,1091.022,2/18/10,1077.98,2/18/10,-6.2705,-9.8816,3.6111
2/17/10,1096.14,1101.03,1094.72,1099.51,4259230000,2/17/10,16.4011,2/17/10,1087.6985,1125.7651,1049.6319,2/17/10,-18.1173,2/17/10,1090.1996,2/17/10,1083.298,2/17/10,1077.033,2/17/10,-8.6499,-10.7843,2.1344
2/16/10,1079.13,1095.67,1079.13,1094.87,4080770000,2/16/10,17.1774,2/16/10,1090.2345,1136.8979,1043.571,2/16/10,-40.7619,2/16/10,1089.2195,2/16/10,1077.5,2/16/10,1077.414,2/16/10,-10.824,-11.3179,0.4939
2/12/10,1075.95,1077.8101,1062.97,1075.51,4160680000,2/12/10,16.9479,2/12/10,1092.2925,1143.0437,1041.5413,2/12/10,-86.5176,2/12/10,1088.6248,2/12/10,1069.874,2/12/10,1076.846,2/12/10,-12.969,-11.4414,-1.5276
2/11/10,1067.1,1080.04,1060.59,1078.47,4400870000,2/11/10,17.0593,2/11/10,1095.94,1151.5915,1040.2885,2/11/10,-90.5402,2/11/10,1090.0053,2/11/10,1068.01,2/11/10,1076.682,2/11/10,-13.5469,-11.0595,-2.4874
2/10/10,1069.6801,1073.67,1059.34,1068.13,4251450000,2/10/10,16.8754,2/10/10,1099.3005,1158.3403,1040.2607,2/10/10,-113.0298,2/10/10,1091.2195,2/10/10,1064.938,2/10/10,1077.288,2/10/10,-14.3889,-10.4377,-3.9512
2/9/10,1060.0601,1079.28,1060.0601,1070.52,5114260000,2/9/10,17.0712,2/9/10,1102.705,1162.0146,1043.3954,2/9/10,-116.11,2/9/10,1093.65,2/9/10,1070.768,2/9/10,1080.225,2/9/10,-14.2015,-9.4499,-4.7517
2/8/10,1065.51,1071.2,1056.51,1056.74,4089820000,2/8/10,16.6505,2/8/10,1106.528,1166.8939,1046.1621,2/8/10,-152.4627,2/8/10,1096.0847,2/8/10,1077.328,2/8/10,1082.39,2/8/10,-13.9991,-8.262,-5.7372
2/5/10,1064.12,1067.13,1044.5,1066.1899,6438900000,2/5/10,16.8013,2/5/10,1110.94,1168.9583,1052.9217,2/5/10,-180.8938,2/5/10,1100.2263,2/5/10,1083.818,2/5/10,1086.394,2/5/10,-12.1341,-6.8277,-5.3064
2/4/10,1097.25,1097.25,1062.78,1063.11,5859690000,2/4/10,16.353,2/4/10,1114.715,1170.3721,1059.0579,2/4/10,-157.9371,2/4/10,1103.809,2/4/10,1085.354,2/4/10,1088.951,2/4/10,-10.5393,-5.5011,-5.0383
