timestamp,close,open,high,low,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,,WVAD,RSI,,TEDRATE,TradeWeightedUSDollarIndex,VIX close
11/28/08,90.09,88.63,90.13,88.48,119905331,95.3239,84.9707,88.3759,85.94,84.59,843.533,-25.6725,49.7938,49.483,2.15,110.4543,55.28
12/1/08,82.11,87.51,87.55,81.86,369681246,72.2347,85.9303,87.7791,86.458,84.149,837.825,-56.3427,42.1413,41.6819,2.15,110.9709,68.51
12/2/08,85.27,83.47,85.49,82.038,468863877,52.9601,73.5062,87.5401,86.468,84.126,837.631,-38.3183,45.7001,45.4542,2.18,110.7892,62.98
12/3/08,87.32,83.4,87.83,83.14,519839236,41.7184,55.6377,87.5192,86.768,84.153,838.793,-26.7494,47.9373,47.8959,2.17,111.1818,60.72
12/4/08,85.3,86.06,88.05,83.74,444020677,49.6171,48.0985,87.3078,86.018,84.519,842.657,-38.149,45.9292,45.3517,2.17,110.8583,63.64
12/5/08,87.93,83.65,88.42,82.24,471892354,66.7161,52.6839,87.3671,85.586,85.763,855.02,-13.9329,48.9288,48.8864,2.16,112.2029,59.93
12/8/08,91,90.34,92.38,88.0815,412694952,73.5943,63.3092,87.7131,87.364,86.911,865.987,-7.6497,52.2583,52.4936,2.13,110.4748,58.49
12/9/08,89.5,90.37,92.13,88.98,370642638,83.5948,74.6351,87.8833,88.21,87.339,869.673,-15.9645,50.5251,50.112,2.1,110.4371,58.91
12/10/08,90.11,90.32,91.36,89,396143585,78.6225,78.6039,88.0953,88.768,87.768,873.858,-12.5831,51.2334,51.3077,1.99,109.9673,55.73
12/11/08,87.94,89.54,91,87.37,364457079,68.4747,76.8973,88.0805,89.296,87.657,872.449,-24.612,48.5695,48.2833,1.9,108.1925,55.78
12/12/08,88.99,85.55,89.07,85.2,415053764,62.204,69.767,88.1671,89.508,87.547,870.798,-28.2063,49.9262,49.0574,1.83,108.9684,54.28
12/15/08,87.75,89.02,89.15,86.29,256647215,48.5984,59.759,88.1274,88.858,88.111,876.034,-44.0114,48.3056,47.661,1.81,107.7979,56.76
12/16/08,91.88,88.3,92.02,88.18,376324432,62.5098,57.7707,88.4848,89.334,88.772,882.471,-4.7529,53.6968,53.3744,1.53,107.1843,52.37
12/17/08,90.99,90.84,92.43,90.06,282787426,71.6089,60.9057,88.7234,89.51,89.139,885.839,-13.6235,52.4279,52.17,1.52,105.5184,49.84
12/18/08,89.29,91.4,91.67,88.21,374495478,78.2,70.7729,88.7774,89.78,89.538,889.845,-29.7067,49.9975,49.5398,1.48,105.5025,47.34
12/19/08,88.19,90.28,90.62,88.09,301456017,55.8658,68.5582,88.7214,89.62,89.564,891.026,-40.8006,48.433,49.9093,1.46,106.7291,44.93
12/22/08,87.06,88.58,88.67,85.49,243804327,36.7123,56.9261,88.5632,89.482,89.17,887.219,-52.6987,46.8124,47.5653,1.45,106.8177,44.56
12/23/08,86.16,87.53,87.93,85.8,221650802,21.0738,37.884,88.3343,88.338,88.836,884.668,-61.5309,45.5064,46.3436,1.47,106.9487,45.02
12/24/08,86.66,86.45,86.87,86,62142421,17.0696,24.9519,88.1749,87.472,88.491,881.559,-56.6241,46.4011,47.2039,1.435,106.8843,44.21
12/26/08,87.16,87.24,87.3,86.5,74769585,20.3799,19.5078,88.0782,87.046,88.413,881.48,-72.8907,47.3323,48.0401,1.4,106.9161,43.38
12/29/08,86.91,87.24,87.33,85.6,128007710,32.0466,23.1654,87.9669,86.79,88.205,880.449,-76.3485,46.8936,47.4518,1.34,106.5679,43.9
12/30/08,88.97,87.51,89.05,86.8766,168196124,58.2963,36.9076,88.0625,87.172,88.327,882.656,-47.8562,50.9293,51.4697,1.32,106.9574,41.63
12/31/08,90.24,89.08,90.97,88.87,194058727,76.2471,55.53,88.2699,87.988,88.163,881.663,-30.2905,53.2862,53.7335,1.3,107.2858,40
1/2/09,92.96,90.44,93.44,89.85,227574851,92.6549,75.7327,88.7165,89.248,88.36,884.401,-5.8252,57.9451,58.4585,1.28,107.2648,39.19
1/5/09,92.85,92.63,94.5533,91.89,240167838,87.0864,85.3295,89.1102,90.386,88.716,888.618,-18.7934,57.6945,57.4951,1.27,107.613,39.08
1/6/09,93.47,93.64,94.45,92.68,328120464,86.9139,88.8851,89.5254,91.698,89.244,893.3,-11.9526,58.7767,58.7163,1.29,107.5342,38.56
1/7/09,90.67,92,92.26,90.2,280848054,66.1786,80.0597,89.6344,92.038,89.605,896.802,-42.8464,52.2735,52.4388,1.26,106.8397,43.39
1/8/09,91.042,90.16,91.09,89.67,263622882,48.552,67.2148,89.7685,92.1984,90.0932,901.459,-38.742,53.0172,53.0325,1.19,107.0915,42.56
1/9/09,89.09,91.16,91.32,85.36,330889745,33.4468,49.3925,89.7039,91.4244,90.3362,903.679,-59.427,48.7263,48.896,1.04,107.6396,42.82
1/12/09,86.95,88.84,88.91,86.41,277659863,28.7202,36.9063,89.4416,90.2444,90.3152,903.425,-82.7048,44.4763,44.9793,0.98,108.3026,45.84
1/13/09,87.11,86.73,87.88,86.2,356324815,27.809,29.992,89.2195,88.9724,90.3352,903.662,-80.9644,44.8635,45.3384,0.96,109.0091,43.27
1/14/09,84.37,85.54,85.75,83.16,435530983,19.2275,25.2522,88.7577,87.7124,89.8752,898.86,-89.3797,39.7509,39.9807,0.98,109.4115,49.14
1/15/09,84.4,84.11,85.25,81.72,532778290,22.7025,23.2463,88.3427,86.384,89.2912,892.909,-79.1168,39.8318,40.2725,1.02,110.1257,51
1/16/09,85.06,85.87,85.9876,83.05,399211493,29.7328,23.8876,88.03,85.578,88.5012,884.741,-73.974,41.6857,42.0026,1.015,109.3792,46.11
1/20/09,80.57,84.24,85.059,80.05,419664301,27.0037,26.4797,87.3195,84.302,87.2732,872.518,-96.4146,34.0085,34.4416,1.01,109.99155,56.65
1/21/09,84.05,80.57,84.24,80.47,364250777,40.1539,32.2968,87.0082,83.69,86.3312,863.072,-72.4201,42.8012,43.0522,1.06,110.6039,46.42
1/22/09,82.75,82.42,84.04,81.17,427583440,39.8271,35.6616,86.6026,83.366,85.5392,855.157,-81.3835,40.6237,40.9453,1.06,110.377,47.29
1/23/09,83.11,80.89,83.99,80.57,386752786,54.7921,44.9244,86.27,83.108,84.746,847.379,-78.9014,41.5111,42.0128,1.03,110.6597,47.27
1/26/09,83.68,83.59,85.36,82.81,317953303,55.1235,49.9142,86.0233,82.832,84.205,842.001,-74.7917,42.9646,43.1615,1.05,109.6245,45.69
1/27/09,84.53,84.12,85.15,83.3,273709620,67.6414,59.1856,85.8811,83.624,83.963,839.546,-63.3088,45.1534,45.4633,0.98,109.842,42.25
1/28/09,87.39,86.4,87.95,86.07,329977024,81.2667,68.0105,86.0248,84.292,83.991,839.776,-34.8713,51.8493,51.9676,0.94,109.2451,39.66
1/29/09,84.55,86.11,87.4901,84.47,302530567,76.456,75.1214,85.8844,84.652,84.009,840.028,-60.071,45.8618,45.9476,0.94,110.0318,42.63
1/30/09,82.83,85,85.4,82.21,383324555,52.381,70.0346,85.5935,84.596,83.852,838.242,-68.623,42.6495,42.4264,0.96,110.8183,44.84
2/2/09,82.58,81.58,83.18,81.31,288003047,27.9525,52.2631,85.3065,84.376,83.604,835.774,-67.9747,42.187,42.3465,0.91,111.2178,45.52
2/3/09,83.74,83.1,84.36,82.22,278396029,22.1748,34.1694,85.1573,84.218,83.921,839.103,-53.2911,45.1589,45.6202,0.94,110.6007,43.06
2/4/09,83.33,84.31,85.37,83.04,322752440,29.4695,26.5322,84.9833,83.406,83.849,838.302,-58.481,44.2922,44.3181,0.95,110.636,43.85
2/5/09,84.57,82.68,85.29,77.73,417494883,52.8202,34.8215,84.9439,83.41,84.031,840.137,-33.0724,47.5695,47.7982,0.96,110.7053,43.73
2/6/09,86.979,84.86,87.34,84.68,365831528,72.7026,51.6641,85.1377,84.2398,84.4179,843.802,-9.501,53.3154,53.0739,0.91,110.497,43.37
2/9/09,87.1,86.96,87.74,86.32,239393587,93.0095,72.8441,85.3246,85.1438,84.7599,847.134,-8.317,53.5906,53.3617,0.91,109.7724,43.64
2/10/09,83.11,86.28,87.03,82.45,535940367,81.1987,82.3036,85.1137,85.0178,84.6179,845.279,-47.3581,44.3163,43.7822,0.93,110.4529,46.67
2/11/09,83.6,83.45,84.05,82.4,324416098,68.6647,80.9576,84.9695,85.0718,84.2389,841.244,-42.5636,45.5622,45.4075,0.94,110.9517,44.53
2/12/09,83.66,82.17,83.82,81.05,468865980,50.467,66.7768,84.8448,84.8898,84.1499,840.249,-41.9765,45.7224,45.7795,0.95,111.2952,41.25
2/13/09,82.76,83.55,84.24,82.74,293817504,41.0718,53.4012,84.6463,84.046,84.1429,840.345,-50.7828,43.6481,43.9234,0.945,111.0241,42.93
2/17/09,79.22,80.15,82.958,79.17,478524612,21.7367,37.7585,84.1295,82.47,83.8069,836.718,-85.4207,36.6122,36.6951,0.94,112.5077,48.66
2/18/09,79.03,79.8,79.94,78.28,362497202,12.9269,25.2451,83.6438,81.654,83.3359,831.709,-87.013,36.2742,36.566,0.95,112.8121,48.46
2/19/09,78.181,79.87,80.15,78.02,315773999,5.2695,13.311,83.1235,80.5702,82.821,826.38,-95.4945,34.7314,34.8959,0.98,112.5783,47.08
2/20/09,77.42,76.72,78.34,75.77,477041366,11.5509,9.9158,82.5803,79.3222,82.106,818.8,-86.2155,33.3617,33.3571,0.95,112.9022,49.3
2/23/09,74.65,78.24,78.27,74.59,379086173,7.5953,8.1386,81.8251,77.7002,80.8731,806.273,-99.5437,28.8947,29.1909,0.93,112.6322,52.62
2/24/09,77.48,75.31,77.95,74.7003,426169754,24.0587,14.4016,81.4113,77.3522,79.9111,796.598,-78.0228,38.0247,38.4301,0.96,112.8933,45.49
2/25/09,76.872,77.14,78.42,75.63,461739911,31.2462,20.9667,80.9789,76.9206,79.2873,790.372,-82.6464,36.9277,36.9933,0.99,113.1976,44.67
2/26/09,75.62,77.79,79.6667,75.53,363126286,37.7701,31.025,80.4686,76.4084,78.4893,782.281,-92.1673,34.7071,34.9329,1,113.108,44.66
2/27/09,73.93,74.04,75.6872,73.81,470494185,21.127,30.0478,79.8458,75.7104,77.5163,772.271,-99.1385,31.9172,32.1028,0.99,113.8341,46.35
3/2/09,70.6,72.49,73.9169,70.37,426249329,8.2706,22.3892,78.9653,74.9004,76.3003,759.669,-98.6194,27.2662,27.4725,1,114.8524,52.65
3/3/09,70.07,71.605,71.7,69.64,443389486,2.9372,10.7782,78.1181,73.4184,75.3853,750.385,-97.0548,26.6017,26.9246,1.02,114.9002,50.93
3/4/09,71.73,71.23,72.87,70.0729,461950167,9.2023,6.8033,77.5097,72.39,74.6553,742.83,-85.6849,32.1764,32.2826,1.08,114.3734,47.56
3/5/09,68.8,70.07,71.73,68.17,485171194,11.1712,7.7702,76.6802,71.026,73.7172,733.191,-96.0797,28.1171,28.2006,1.09,114.7097,50.17
3/6/09,68.92,69.42,70.45,67.1,490404778,18.6412,13.0049,75.9412,70.024,72.8672,724.524,-88.5231,28.5149,28.4673,1.08,114.2846,49.33
3/9/09,68.11,67.95,70,67.73,379711722,17.5278,15.7801,75.1953,69.526,72.2132,717.844,-92.2605,27.4123,27.5576,1.09,114.8466,49.68
3/10/09,72.17,69.48,72.37,69.37,405911222,44.0237,26.7309,74.9072,69.946,71.6822,712.49,-61.1494,39.9472,40.4435,1.1,113.9304,44.37
3/11/09,72.64,73,73.75,71.83,356638292,62.8936,41.4817,74.6913,70.128,71.259,708.136,-55.9152,41.2128,40.9061,1.11,113.6273,43.61
3/12/09,75.5,72.63,75.75,71.97,409624315,89.4288,65.4487,74.7683,71.468,71.247,707.927,-33.1567,48.3466,48.1464,1.13,113.6624,41.18
3/13/09,76.09,76.01,76.98,74.73,336811029,90.2655,80.8626,74.8942,72.902,71.463,710.073,-28.4617,49.7025,49.465,1.07,112.9081,42.36
3/16/09,75.86,76.95,77.97,75.81,360365503,87.6511,89.1151,74.9862,74.452,71.989,715.38,-30.292,49.1607,48.8525,1.06,111.9671,43.74
3/17/09,78.18,76.05,78.36,75.45,356814766,87.6957,88.5374,75.2903,75.654,72.8,723.559,-11.8305,54.5434,54.3925,1.08,111.9755,40.8
3/18/09,79.93,77.81,80.9,77.07,473242484,87.2821,87.543,75.7322,77.112,73.62,731.707,-7.029,58.1433,57.6977,1.03,111.7576,40.06
3/19/09,78.94,80.94,81,78.69,428450015,84.5088,86.4955,76.0377,77.8,74.634,741.856,-14.8201,55.4671,54.9723,1.01,109.2192,43.68
3/20/09,76.71,78.76,78.91,76.53,371061966,59.6619,77.1509,76.1017,77.924,75.413,750.372,-30.8633,49.8961,51.0669,1,109.8815,45.89
3/23/09,82.24,78.74,82.29,78.31,419905046,63.0389,69.0699,76.6863,79.2,76.826,765.011,-0.3292,60.493,61.4221,1.02,109.9378,43.23
3/24/09,80.71,81.24,82.36,80.51,330212613,64.5566,62.4191,77.0695,79.706,77.68,773.663,-10.8126,56.9069,57.382,1.04,109.876,42.93
3/25/09,81.45,81.23,82.7,79.06,441733852,83.5693,70.3883,77.4867,80.01,78.561,782.915,-8.0128,58.1977,58.7323,1.08,109.7965,42.25
3/26/09,83.11,82.25,83.3,81.32,421551878,82.8774,77.0011,78.0223,80.844,79.322,791.127,-1.2203,61.0184,61.9109,1.09,109.8898,40.36
3/27/09,81.61,82.05,82.53,81.31,322248678,81.0221,82.4896,78.364,81.824,79.874,797.066,-12.1321,57.2586,57.648,1.03,110.5842,41.04
3/30/09,78.79,79.8,79.87,77.96,323880586,59.6229,74.5075,78.4045,81.134,80.167,800.43,-39.32,50.9077,51.2652,0.98,111.4882,45.54
3/31/09,79.52,79.56,81.08,79.05,363786109,36.9629,59.2027,78.5108,80.896,80.301,802.405,-33.3628,52.3802,53.2922,0.96,111.1452,44.14
4/1/09,81.06,78.53,81.42,78.33,376626878,34.2697,43.6185,78.7536,80.818,80.414,804.078,-26.1377,55.418,55.8204,0.95,110.8879,42.28
4/2/09,83.43,83.08,84.61,81.1296,476036361,56.5072,42.5799,79.1989,80.882,80.863,809.112,-12.8821,59.6809,59.9391,0.95,109.6439,42.04
4/3/09,84.26,83.49,84.28,82.67,284513442,78.3483,56.3751,79.6809,81.412,81.618,816.508,-3.821,61.0843,61.2934,0.96,109.441,39.7
4/6/09,83.6,83.34,84.2747,82.29,264719415,86.9699,73.9418,80.0542,82.374,81.754,817.764,-12.5,59.3162,59.4231,0.95,109.6906,40.93
4/7/09,81.65,82.25,82.65,81.51,258933179,77.1734,80.8305,80.2062,82.8,81.848,818.707,-36.6337,54.3141,54.3523,0.96,109.7647,40.39
4/8/09,82.53,82.06,82.94,81.54,230170550,59.0067,74.3834,80.4275,83.094,81.956,819.835,-25.7426,56.1128,56.2892,0.95,109.6939,38.85
4/9/09,85.81,84.67,85.82,84.33,269538224,64.2903,66.8235,80.9401,83.57,82.226,822.205,-0.1272,62.1019,61.9677,0.95,109.5571,36.53
4/13/09,85.83,84.92,86.54,84.58,224716572,75.2965,66.1978,81.4058,83.884,82.648,826.484,-8.2751,62.1358,62.3319,0.95,108.9464,37.81
4/14/09,84.35,85.03,85.76,84.08,276072029,80.7046,73.4305,81.6862,84.034,83.204,831.881,-25.5245,57.9977,57.6143,0.96,108.6934,37.67
4/15/09,85.25,83.84,85.42,83.61,250572379,72.182,76.061,82.0256,84.754,83.777,837.3,-15.035,59.753,59.6309,0.98,108.9602,36.17
4/16/09,86.5,85.93,87.15,84.77,335066181,70.7666,74.5511,82.4517,85.548,84.321,842.722,-7.0729,62.1208,62.0677,0.96,108.8344,35.79
4/17/09,87.08,86.83,87.65,86.14,258581358,80.5765,74.5083,82.8925,85.802,84.686,846.244,-5.8824,63.2025,62.852,0.96,109.3047,33.94
4/20/09,83.43,85.54,87.0489,83.34,293554081,56.5392,69.2941,82.9437,85.322,84.603,845.233,-45.279,52.9538,52.6981,0.95,110.147,39.18
4/21/09,85.06,82.82,85.13,82.75,300323260,45.0407,60.7188,83.1453,85.464,84.749,846.693,-27.7897,56.3573,56.3116,0.96,109.9057,37.14
4/22/09,84.54,84.29,86.34,84.07,340224990,28.5872,43.389,83.2781,85.322,85.038,849.493,-47.6965,54.9905,54.6519,0.99,109.8251,38.1
4/23/09,85.37,84.71,85.42,83.63,324804294,45.7143,39.7807,83.4773,85.096,85.322,852.169,-37.1336,56.7918,56.4248,0.97,109.7339,37.15
4/24/09,86.66,86.03,87.31,85.69,287628264,58.5819,44.2945,83.7804,85.012,85.407,853.136,-16.1238,59.5043,59.3507,0.92,108.7634,36.82
4/27/09,85.84,85.68,87.01,85.54,289397455,68.9927,57.763,83.9766,85.494,85.408,853.014,-29.4788,57.0524,56.8458,0.91,109.4665,38.32
4/28/09,85.57,84.97,86.59,84.76,247591099,68.7421,65.4389,84.1283,85.596,85.53,854.38,-34.0426,56.2309,56.158,0.92,110.0504,37.95
4/29/09,87.39,86.52,88.36,86.3,311308169,66.6577,68.1308,84.439,86.166,85.744,856.538,-17.2906,60.3733,60.2331,0.88,108.7684,36.08
4/30/09,87.42,88.55,89.02,86.92,301166900,64.8838,66.7612,84.7229,86.576,85.836,857.289,-25.5183,60.4398,59.9635,0.86,108.8166,36.5
5/1/09,87.89,87.44,88.21,86.72,235659700,71.8027,67.7814,85.0245,86.822,85.917,858.081,-18.0223,61.5284,61.0295,0.83,108.7489,35.3
5/4/09,90.88,88.55,90.94,88.38,286536737,78.3149,71.6671,85.5822,87.83,86.662,865.566,-0.7326,67.6311,66.9999,0.8,107.8812,34.53
5/5/09,90.57,90.57,90.93,89.84,242921239,88.1764,79.4313,86.0572,88.83,87.213,870.938,-4.5177,66.4541,65.7444,0.78,107.5836,33.36
5/6/09,92.141,91.68,92.2,90.61,291487231,96.6594,87.7169,86.6366,89.7802,87.9731,878.536,-0.6243,69.3639,68.6384,0.78,107.6422,32.45
5/7/09,90.86,93.01,93.15,90.28,317553938,85.1116,89.9825,87.0388,90.4682,88.5221,884.083,-22.0192,64.4544,64.135,0.76,107.275,33.44
5/8/09,92.98,92.03,93.22,90.911,299020830,86.1168,89.296,87.6047,91.4862,89.1541,890.383,-2.2923,68.4361,68.1798,0.73,106.8713,32.05
5/11/09,91.24,91.7,92.11,91.04,247656018,66.949,79.3925,87.9509,91.5582,89.6941,895.556,-20.6465,62.2707,61.3588,0.72,106.4796,32.87
5/12/09,90.97,91.63,91.83,89.85,282239884,56.5653,69.877,88.2384,91.6382,90.2341,900.875,-23.4619,61.3471,61.0659,0.71,106.5494,31.8
5/13/09,88.68,89.74,90.01,88.5,269388996,26.156,49.8901,88.2805,90.946,90.3631,901.903,-53.6643,54.028,53.514,0.69,106.742,33.65
5/14/09,89.44,88.72,90.12,88.5,259883802,18.9877,33.903,88.3909,90.662,90.5651,903.929,-44.6809,55.9081,55.7226,0.66,106.8646,31.37
5/15/09,88.71,89.37,90,88.15,271441520,12.6234,19.2557,88.4213,89.808,90.6471,904.465,-53.3097,53.639,52.7186,0.6,106.8176,33.12
5/18/09,91.23,89.55,91.34,88.5702,241442715,39.2508,23.6206,88.6888,89.806,90.6821,904.712,-28.7572,59.7172,58.9878,0.57,106.6895,30.24
5/19/09,91.12,91.18,91.97,90.81,205780685,58.5286,36.8009,88.9203,89.836,90.7371,905.145,-32.3077,59.3514,58.4959,0.54,106.0394,28.8
5/20/09,90.51,91.95,92.8,90.41,285446516,70.7323,56.1706,89.0717,90.202,90.574,903.539,-41.6923,57.2569,56.9866,0.47,105.3618,29.03
5/21/09,89.21,89.46,89.8,88.26,258425694,50.4324,59.8978,89.0849,90.156,90.409,901.633,-79.0927,52.9669,52.2678,0.48,105.4097,31.35
5/22/09,89.02,89.46,90,88.68,166776812,30.0962,50.4203,89.0787,90.218,90.013,897.41,-82.8402,52.3496,51.8615,0.49,104.7039,32.63
5/26/09,91.3,88.36,91.56,88.32,236170425,35.4987,38.6757,89.2903,90.232,90.019,897.519,-37.8698,58.5873,58.0249,0.5,104.8673,30.62
5/27/09,89.67,91.44,91.75,89.53,245992849,38.2526,34.6158,89.3264,89.942,89.889,895.99,-70.0197,53.2232,52.651,0.52,104.861,32.36
5/28/09,90.92,90.46,91.34,89.1,289021019,58.0785,43.9432,89.4782,90.024,90.113,898.281,-45.3649,56.5115,56.139,0.52,105.0291,31.67
5/29/09,92.53,91.42,93.7,90.68,258305908,61.8426,52.7245,89.7689,90.688,90.422,900.888,-21.0811,60.3753,59.0437,0.52,104.1933,28.92
6/1/09,94.77,93.67,95.17,93.43,276110953,82.877,67.5994,90.2452,91.838,91.028,906.887,-5.698,65.0305,63.9939,0.51,103.7542,30.04
6/2/09,94.85,94.4,95.37,87.53,230527013,88.5936,77.7711,90.6837,92.548,91.39,910.39,-6.6327,65.1878,64.3595,0.5,103.6277,29.63
6/3/09,93.65,94.04,94.13,92.76,235289218,88.5297,86.6668,90.9662,93.344,91.643,912.753,-21.9388,60.7719,59.8195,0.49,104.0094,31.02
6/4/09,94.53,94,94.67,93.3,209873034,86.9048,88.0094,91.3056,94.066,92.045,916.652,-10.7143,62.7639,62.1874,0.44,104.2257,30.18
6/5/09,94.55,95.49,95.67,93.8,284218024,84.5292,86.6546,91.6146,94.47,92.579,921.828,-13.7592,62.8102,61.3253,0.46,104.9442,29.62
6/8/09,94.16,93.84,95.1,93.04,238478385,85.6587,85.6976,91.857,94.348,93.093,927.042,-18.5504,61.2144,60.9605,0.46,105.5674,29.77
6/9/09,94.64,94.69,95.145,94.02,224920839,77.4317,82.5399,92.1221,94.306,93.427,930.252,-12.6536,62.4779,61.8079,0.46,104.9198,28.27
6/10/09,94.4,95.48,95.49,93.19,295688462,65.9218,76.3374,92.339,94.456,93.9,934.861,-15.602,61.4009,60.4004,0.44,105.0817,28.46
6/11/09,94.82,94.58,96.11,94.56,275256357,58.0988,67.1508,92.5753,94.514,94.29,938.667,-15.035,62.6155,62.0299,0.44,104.4911,28.11
6/12/09,95.08,94.4,95.14,94,184350978,58.7137,60.9114,92.8138,94.62,94.545,941.374,-12.0047,63.3836,62.413,0.44,104.7937,28.15
6/15/09,92.9,93.96,94.02,92.4,224111949,45.969,54.2605,92.8221,94.368,94.358,939.459,-37.4126,53.4643,52.6645,0.44,105.6744,30.81
6/16/09,91.64,93.23,93.29,91.58,226994852,27.0837,43.9221,92.7095,93.768,94.037,936.182,-52.0979,48.7187,48.4101,0.44,105.1827,32.68
6/17/09,91.55,91.6,92.33,90.83,223321595,9.4793,27.5107,92.599,93.198,93.827,934.077,-53.1469,48.3883,47.9627,0.43,105.5546,31.54
6/18/09,92.219,91.69,92.67,91.25,211390567,15.7294,17.4308,92.5629,92.6778,93.5959,931.668,-45.3497,51.0459,50.9319,0.43,105.0784,30.03
6/19/09,92.04,92.58,92.7,91.52,213365096,27.9316,17.7134,92.5131,92.0698,93.3449,929.782,-47.4359,50.2996,52.0324,0.41,104.9816,27.99
6/22/09,89.28,91.14,91.19,89.25,247224571,23.6337,22.4316,92.2051,91.3458,92.8569,925.172,-99.5627,40.4737,42.0269,0.41,105.7867,31.17
6/23/09,89.35,89.47,89.88,88.85,188140012,17.2202,22.9285,91.9332,90.8878,92.3279,920.439,-93.1129,40.7896,42.8912,0.41,105.441,30.58
6/24/09,90.118,90.16,91.08,89.6,211503336,15.5549,18.8029,91.7603,90.6014,91.8997,916.618,-82.5344,44.2834,45.3772,0.42,105.1491,29.05
6/25/09,92.08,89.67,92.17,89.57,279314298,43.2727,25.3493,91.7908,90.5736,91.6257,914.155,-55.5096,52.0652,52.7111,0.41,105.6029,26.36
6/26/09,91.84,91.77,92.24,91.27,167557494,68.3439,42.3905,91.7955,90.5336,91.3017,911.424,-58.8154,51.1246,52.18,0.4,105.1024,25.93
6/29/09,92.7,92.11,92.82,91.6,168363783,89.6913,67.1027,91.8816,91.2176,91.2817,911.775,-46.9697,54.31,55.1601,0.4,105.1542,25.35
6/30/09,91.95,92.72,93.06,91.27,228806901,84.4576,80.8309,91.8881,91.7376,91.3127,912.51,-57.3003,51.1774,51.8554,0.42,105.2623,26.35
7/1/09,92.33,92.34,93.23,92.21,172952955,80.194,84.781,91.9302,92.18,91.3907,913.772,-44.6741,52.6671,53.3803,0.41,104.5734,26.22
7/2/09,89.81,91.13,92.3624,89.76,211592202,48.3485,71,91.7283,91.726,91.1498,911.577,-81.4313,43.2439,43.4375,0.38,105.2082,27.95
7/6/09,89.8,88.94,89.93,88.66,170538119,33.932,54.1582,91.5446,91.318,90.9258,909.326,-75.378,43.2109,44.3909,0.35,105.4828,29
7/7/09,88.06,89.71,89.82,88,198453846,9.1778,30.4861,91.2128,90.39,90.8038,908.125,-98.8528,37.7993,38.9527,0.34,105.4965,30.85
7/8/09,88,88.59,88.8,87,247909246,14.048,19.0526,90.9068,89.6,90.6688,906.571,-83.9486,37.6243,38.5302,0.32,105.8452,31.3
7/9/09,88.17,88.61,88.9,87.91,163739745,13.0057,12.0772,90.6461,88.768,90.474,904.745,-81.2199,38.4931,40.017,0.32,105.5011,29.78
7/10/09,87.96,87.7,88.49,87.35,173456421,23.5448,16.8662,90.3903,88.398,90.062,900.632,-84.5907,37.7928,38.8651,0.33,105.966,29.02
7/13/09,90.102,88.31,90.17,87.59,217056090,50.8127,29.1211,90.3629,88.4584,89.8882,898.847,-50.2087,48.1534,48.687,0.33,105.9265,26.31
7/14/09,90.61,90.38,90.69,89.73,181264045,76.1505,50.1693,90.3864,88.9684,89.6792,896.708,-42.0546,50.2688,50.5564,0.33,105.5944,25.02
7/15/09,93.26,91.81,93.51,90.6795,219903891,97.2095,74.7242,90.6601,90.0204,89.8102,898.044,-3.8402,59.5424,59.467,0.32,104.7508,25.89
7/16/09,93.11,93,94.51,92.82,231147176,91.4068,88.2556,90.8934,91.0084,89.8882,899.785,-18.6418,58.8732,61.6992,0.33,104.6632,25.42
7/17/09,94.13,94.06,94.32,93.54,138481904,90.2991,92.9718,91.2017,92.2424,90.3202,904.181,-5.0599,62.0008,61.5362,0.32,104.5266,24.34
7/20/09,95.131,94.68,95.29,94.19,164062221,90.6986,90.8015,91.5759,93.2482,90.8533,909.422,-1.918,64.8276,64.5483,0.31,104.0198,24.4
7/21/09,95.57,95.87,95.9,94.42,217361975,95.1092,92.0356,91.9563,94.2402,91.6043,916.777,-3.7079,66.0215,65.4825,0.31,103.9649,23.87
7/22/09,95.55,94.96,96.13,94.89,195935187,91.0988,92.3022,92.2985,94.6982,92.3593,924.228,-6.3527,65.9117,65.2089,0.31,103.8034,23.47
7/23/09,97.661,95.61,98.08,95.53,258417363,88.9757,91.7279,92.8092,95.6084,93.3084,933.589,-3.7816,71.3298,70.9108,0.32,103.4885,23.43
7/24/09,98.06,97.415,98.14,96.69,153864874,90.4077,90.1607,93.3093,96.3944,94.3184,943.602,-0.7181,72.2283,71.5812,0.31,103.6444,23.09
7/27/09,98.35,97.88,98.4,97.34,158935828,95.8298,91.7377,93.7894,97.0382,95.1432,951.715,-0.4386,72.8932,72.2582,0.3,103.6132,24.28
7/28/09,97.89,97.66,98.37,97.06,186523144,94.0628,93.4334,94.1799,97.5022,95.8712,959.093,-4.6154,70.0291,70.6688,0.3,103.5025,25.01
7/29/09,97.652,97.44,98.088,96.98,194227337,86.0504,91.981,94.5106,97.9226,96.3104,963.34,-6.7692,68.5288,67.862,0.3,104.0988,25.61
7/30/09,98.67,98.83,99.83,98.6,225383009,74.1549,84.756,94.9067,98.1244,96.8664,967.941,-9.4771,71.3556,71.0729,0.3,103.8394,25.4
7/31/09,98.81,98.65,99.47,98.38,207299914,67.0684,75.7579,95.2785,98.2744,97.3344,972.651,-10.099,71.7317,71.2675,0.28,103.2174,25.92
