timestamp,close,open,high,low,volume,ATR,Boll Mid Band,Boll Upper Band,Boll Lower Band,CCI ,EMA20,MA5,MA10,MACD Value,MACD Signal,MACD Hist,MOM 6,MOM12,ROC,SlowK,SlowD,WVAD,TNX close
10/15/09,1096.5601,1090.36,1096.5601,1086.41,5369780000,13.9115,1061.2035,1095.9601,1026.4469,162.5589,1061.763,1081.89,1065.29,13.7369,10.8759,2.861,231.2601,188.72,26.726,91.7247,90.1645,0,3.47
10/14/09,1092.02,1078.6801,1093.17,1078.6801,5406420000,14.2008,1059.65,1090.5049,1028.7951,145.4917,1058.1002,1075.674,1058.619,12.1303,10.1607,1.9696,239.96,94.01,28.1623,88.8134,90.8106,-1.5706,3.423
10/13/09,1073.1899,1074.96,1075.3,1066.71,4320480000,13.7562,1058.487,1085.9396,1031.0343,91.3989,1054.5297,1068.786,1055.125,10.3654,9.6683,0.6971,231.6899,69.84,27.533,89.9555,92.5848,-10.5361,3.312
10/12/09,1076.1899,1071.63,1079.46,1071.63,3710430000,14.0852,1057.459,1084.1619,1030.7561,111.0972,1052.5654,1065.092,1053.867,9.8792,9.494,0.3852,217.46,176.97,25.3234,93.6631,91.7635,-6.5782,3.38
10/9/09,1071.49,1065.28,1071.51,1063,3763780000,14.5556,1056.1165,1081.5891,1030.6439,92.5396,1050.0786,1057.946,1052.546,8.8096,9.3977,-0.5881,214.93,161.57,25.0922,94.1359,84.3203,-14.3854,3.384
10/8/09,1065.48,1060.03,1070.67,1060.03,4988400000,15.0206,1054.6785,1079.7614,1029.5956,86.1375,1047.8248,1048.69,1049.835,7.7947,9.5448,-1.75,240.32,80.54,29.1241,87.4915,67.5977,-24.3688,3.255
10/7/09,1057.58,1053.65,1058.02,1050.1,4238220000,15.1691,1053.6115,1078.581,1028.642,53.321,1045.9663,1041.564,1048.365,6.9979,9.9823,-2.9843,242.03,61.35,29.6769,71.3333,44.3092,-37.4918,3.175
10/6/09,1054.72,1042.02,1060.55,1042.02,5029840000,15.7268,1052.401,1078.7905,1026.0115,46.1152,1044.7439,1041.464,1048.694,6.6835,10.7284,-4.0448,219.24,-2.17,26.2412,43.9684,28.0324,-42.2426,3.248
10/5/09,1040.46,1026.87,1042.58,1025.92,4313310000,15.3911,1050.9345,1079.7901,1022.0789,-12.2602,1043.6937,1042.642,1050.388,6.4762,11.7396,-5.2634,197.96,-58.77,23.4967,17.626,25.2418,-65.9303,3.224
10/2/09,1025.21,1029.71,1030.6,1019.95,5583240000,15.2389,1049.7315,1082.0339,1017.4291,-51.2154,1044.0341,1047.146,1052.808,7.5693,13.0554,-5.4861,190.83,-89.0701,22.8709,22.5027,37.3382,-91.2625,3.221
10/1/09,1029.85,1054.91,1054.91,1029.45,5791450000,15.5919,1048.633,1085.3841,1011.8819,-0.8664,1046.0156,1050.98,1057.117,10.4071,14.4269,-4.0198,218.77,-131.2101,26.9727,35.5966,42.5104,-99.211,3.194
9/30/09,1057.08,1061.02,1063.4,1046.47,5998860000,14.6659,1046.878,1089.8715,1003.8845,62.5026,1047.7173,1055.166,1060.681,13.4054,15.4319,-2.0265,259.21,-109.28,32.4877,53.9152,39.3737,-51.0965,3.307
9/29/09,1060.61,1063.6899,1069.62,1057.83,4949900000,14.4917,1043.926,1091.5684,996.2836,89.4953,1046.7317,1055.924,1061.849,14.2648,15.9385,-1.6737,273.08,-45.8101,34.6755,38.0194,25.5839,-37.4977,3.292
9/28/09,1062.98,1045.38,1065.13,1045.38,3726950000,14.6995,1041.9265,1089.9553,993.8977,80.8923,1045.2709,1058.134,1061.051,14.7948,16.3569,-1.5621,247.04,-150.29,30.2767,26.1866,25.7109,-30.5625,3.302
9/25/09,1044.38,1049.48,1053.47,1041.17,4507090000,14.2341,1040.224,1087.5559,992.8921,50.9985,1043.4068,1058.47,1059.687,15.0148,16.7474,-1.7326,211.52,-164.8,25.3968,12.5457,35.713,-58.1815,3.329
9/24/09,1050.78,1062.5601,1066.29,1045.85,5505610000,14.3829,1039.554,1087.0108,992.0972,79.6646,1043.3043,1063.254,1059.522,16.971,17.1806,-0.2096,236.9,-135.09,29.1075,38.4004,57.8958,-37.414,3.381
9/23/09,1060.87,1072.6899,1080.15,1060.39,5531930000,13.917,1038.421,1085.8336,991.0084,126.1707,1042.5174,1066.196,1058.858,18.5693,17.233,1.3364,254.75,-127.35,31.602,56.193,70.4455,-21.934,3.418
9/22/09,1071.66,1066.35,1073.8101,1066.35,5246600000,13.4675,1036.7775,1083.2326,990.3224,147.0132,1040.5855,1067.774,1056.108,19.3119,16.8989,2.4131,248.7401,-135.4299,30.2265,79.094,80.6475,-3.756,3.456
9/21/09,1064.66,1067.14,1067.28,1057.46,4615280000,13.7996,1034.473,1078.2748,990.6712,136.4672,1037.3145,1063.968,1051.481,18.8803,16.2956,2.5846,296.1201,-190.4199,38.5302,76.0495,83.8421,-12.2101,3.487
9/18/09,1068.3,1066.6,1071.52,1064.27,5607970000,14.0273,1032.5465,1074.2049,990.8881,167.7454,1034.4361,1060.904,1046.655,18.7674,15.6495,3.1179,284.2601,-138.21,36.2558,86.7991,90.501,-7.814,3.474
9/17/09,1065.49,1067.87,1074.77,1061.2,6668110000,14.5486,1029.5,1069.1157,989.8843,181.5052,1030.8714,1055.79,1040.149,17.9797,14.87,3.1097,271.14,-90.9,34.1336,88.6776,92.2754,-11.2078,3.398
9/16/09,1068.76,1053.99,1068.76,1052.87,6793530000,14.6239,1026.0485,1064.5326,987.5644,188.4312,1027.2274,1051.52,1033.075,16.9989,14.0926,2.9063,290.64,-144.84,37.3516,96.0265,94.605,0,3.471
9/15/09,1052.63,1049.03,1056.04,1043.42,6185620000,14.508,1022.094,1058.4024,985.7856,158.5978,1022.8555,1044.442,1026.003,15.1669,13.366,1.8009,298.74,-140.0699,39.6265,92.1221,93.8844,-5.3224,3.452
9/14/09,1049.34,1040.15,1049.74,1035,4979610000,14.6533,1018.449,1056.3648,980.5332,150.0864,1019.7214,1038.994,1022.802,14.2502,12.9158,1.3345,292.79,-202.36,38.7007,95.6665,94.8346,-0.6924,3.406
9/11/09,1042.73,1043.92,1048.1801,1038.4,4922600000,14.6466,1016.1865,1051.7887,980.5843,159.3234,1016.6036,1032.406,1020.761,13.208,12.5821,0.6258,291.99,-206.3201,38.8936,93.8644,90.9332,-9.6959,3.343
9/10/09,1044.14,1032.99,1044.14,1028.04,5191380000,15.0209,1014.6865,1048.1529,981.2201,155.738,1013.8535,1024.508,1019.586,12.3586,12.4257,-0.0671,322.78,-187.9,44.746,94.9728,79.9013,0,3.342
9/9/09,1033.37,1025.36,1036.34,1023.97,5202550000,14.9379,1012.77,1043.5525,981.9875,129.7382,1010.6654,1014.63,1017.984,10.9511,12.4425,-1.4913,313.77,-191.14,43.6034,83.9622,58.9712,-12.8421,3.479
9/8/09,1025.39,1018.67,1026.0699,1018.67,5235160000,15.1355,1010.819,1041.0733,980.5647,98.5713,1008.2755,1007.564,1017.447,10.092,12.8153,-2.7233,348.86,-242.4,51.5661,60.7689,34.7231,-23.9252,3.469
9/4/09,1016.4,1003.84,1016.48,1001.65,4097370000,15.5559,1009.9045,1039.4389,980.3701,42.7918,1006.4739,1006.61,1017.465,9.6612,13.4961,-3.8349,333.02,-225.91,48.7313,32.1825,18.2527,-39.2013,3.442
9/3/09,1003.24,996.12,1003.43,992.25,4624280000,15.6117,1009.6085,1038.9949,980.2221,-13.2432,1005.4291,1009.116,1018.438,9.8861,14.4548,-4.5687,320.69,-233.59,46.9841,11.218,16.7391,-59.4324,3.328
9/2/09,994.75,996.07,1000.34,991.97,5842730000,15.9527,1009.3005,1039.074,979.527,-26.2004,1005.6595,1014.664,1018.851,11.3693,15.597,-4.2277,281.88,-280.23,39.5416,11.3575,30.2502,-73.3596,3.295
9/1/09,998.04,1019.52,1028.45,996.28,6862360000,16.5359,1009.699,1038.8905,980.5075,32.8835,1006.8079,1021.338,1019.022,13.9614,16.6539,-2.6925,301.71,-279.54,43.3286,27.6419,49.5561,-67.9626,3.375
8/31/09,1020.62,1025.21,1025.21,1014.62,5004560000,15.3333,1010.0795,1038.8485,981.3105,86.1146,1007.7308,1027.33,1018.185,16.7319,17.3271,-0.5951,319.8,-262.21,45.6323,51.7512,66.5702,-30.9219,3.401
8/28/09,1028.9301,1031.62,1039.47,1023.13,5785780000,15.412,1009.18,1037.6984,980.6616,126.7297,1006.3741,1028.32,1014.096,17.7257,17.4759,0.2498,293.84,-271.75,39.9733,69.2751,76.1067,-17.2899,3.451
8/27/09,1030.98,1027.8101,1033.33,1016.2,5785880000,15.3406,1007.1075,1035.6081,978.6069,118.4974,1003.9997,1027.76,1011.612,17.8901,17.4134,0.4767,278.15,-250.6801,36.9472,78.6844,82.0583,-11.4281,3.462
8/26/09,1028.12,1027.35,1032.47,1021.57,5080060000,15.203,1004.896,1032.4936,977.2984,125.0387,1001.1597,1023.038,1009.787,17.631,17.2942,0.3367,263.22,-243.39,34.4123,80.3605,85.0651,-16.2559,3.438
8/25/09,1028,1026.63,1037.75,1026.21,5768740000,15.534,1002.2475,1030.5788,973.9162,139.6354,998.3218,1016.706,1007.556,17.335,17.21,0.125,254.86,-238.84,32.9643,87.13,84.2247,-16.4585,3.45
8/24/09,1025.5699,1026.59,1035.8199,1022.48,6302450000,15.792,999.8285,1027.1967,972.4603,131.5216,995.1978,1009.04,1004.191,16.7174,17.1788,-0.4615,282.2399,-266.63,37.9697,87.7049,73.9278,-17.8852,3.494
8/21/09,1026.13,1009.06,1027.59,1009.06,5885550000,15.9806,997.659,1023.3487,971.9693,113.8381,992.0007,999.872,1002.344,15.9332,17.2942,-1.3609,256.08,-251.59,33.255,77.8391,54.4243,-2.9747,3.556
8/20/09,1007.37,996.41,1008.92,996.39,4893160000,15.6545,995.3155,1018.6302,972.0008,73.8609,988.4081,995.464,1000.779,14.6437,17.6344,-2.9907,228.43,-267.17,29.3257,56.2394,38.7128,-26.9182,3.435
8/19/09,996.46,986.88,999.61,980.62,4257000000,15.8949,993.7615,1017.7875,969.7355,49.8703,986.4122,996.536,999.75,14.6948,18.3821,-3.6873,208.04,-270.2299,26.387,29.1943,35.4442,-54.5454,3.463
8/18/09,989.67,980.62,991.2,980.62,4198970000,15.6568,991.642,1021.187,962.097,42.8082,985.3545,998.406,1000.376,15.6571,19.3039,-3.6468,200.5,-288.93,25.4064,30.7046,46.6196,-67.4685,3.526
8/17/09,979.73,998.18,998.18,978.51,4088570000,15.9788,989.8875,1023.5703,956.2047,42.8743,984.9002,999.342,1001.974,17.349,20.2156,-2.8666,152.89,-318.47,18.4909,46.4338,51.8752,-77.5482,3.491
8/14/09,1004.09,1012.23,1012.6,994.6,4940750000,15.2403,988.4575,1025.9561,950.9589,77.1365,985.4445,1004.816,1004.264,20.2683,20.9323,-0.664,168.9,-288.84,20.2229,62.7204,49.4274,-28.1864,3.558
8/13/09,1012.73,1005.86,1013.14,1000.82,5250660000,15.018,985.272,1027.4499,943.0941,90.335,983.4818,1006.094,1002.603,21.2192,21.0982,0.1209,178.99,-273.1,21.4683,46.4712,43.8338,-10.6789,3.591
8/12/09,1005.81,994,1012.78,993.36,5498170000,15.2255,981.6725,1026.0907,937.2543,88.3109,980.403,1002.964,1000.005,21.2445,21.068,0.1765,178.65,-283.78,21.598,39.0904,49.0969,-23.4198,3.701
8/11/09,994.35,1005.77,1005.77,992.4,5773160000,14.9029,978.016,1025.797,930.235,83.1392,977.7286,1002.346,996.939,21.6724,21.0239,0.6485,124.46,-310.97,14.3076,45.9396,59.9965,-36.5364,3.693
8/10/09,1007.1,1008.89,1010.12,1000.99,5406080000,14.9185,973.5905,1030.0989,917.0821,104.1024,975.979,1004.606,995.466,23.0701,20.8618,2.2084,138.5,-289.22,15.9452,62.2608,71.1962,-15.516,3.771
8/7/09,1010.48,999.83,1018,999.83,6827090000,15.3361,968.288,1030.8067,905.7693,118.3474,972.7031,1003.712,992.974,23.2204,20.3097,2.9107,164.63,-255.59,19.4633,71.7891,81.4684,-10.0562,3.854
8/6/09,997.08,1004.06,1008,992.49,6753380000,14.9065,961.7205,1032.2177,891.2233,109.615,968.7265,999.112,989.852,22.7304,19.582,3.1484,164.85,-292.1099,19.8082,79.5387,86.4891,-16.296,3.746
8/5/09,1002.72,1005.41,1006.64,994.31,7242120000,14.8601,956.0005,1032.4099,879.5911,123.0086,965.742,997.046,987.773,23.1386,18.7949,4.3437,164.21,-282.16,19.5835,93.0774,85.7608,-6.0715,3.764
8/4/09,1005.65,1001.41,1007.12,996.68,5713700000,15.0548,949.8425,1029.9599,869.7251,137.3488,961.8495,991.532,982.908,22.7489,17.709,5.0399,180.21,-243.36,21.832,86.8512,78.0399,-1.8451,3.679
8/3/09,1002.63,990.22,1003.61,990.22,5603440000,15.4097,943.6115,1024.7758,862.4472,142.5483,957.239,986.326,977.801,21.6222,16.449,5.1731,176.75,-257.6801,21.4014,77.3537,75.1234,-1.0486,3.639
7/31/09,987.48,986.8,993.18,982.85,5139070000,15.3543,938.416,1017.0676,859.7644,135.4721,952.461,982.236,972.651,20.1771,15.1557,5.0214,142.34,-279.9,16.8422,69.9149,78.8755,-9.1835,3.501
7/30/09,986.75,976.01,996.68,976.01,6035180000,15.7408,933.863,1011.1575,856.5685,149.1146,948.7748,980.592,967.941,19.5817,13.9004,5.6813,112.66,-297.51,12.8888,78.1018,87.7465,-8.1823,3.641
7/29/09,975.15,977.66,977.76,968.65,5178770000,15.2955,930.692,1004.1563,857.2277,134.374,944.7774,978.5,963.34,18.6113,12.4801,6.1312,129.44,-288.0499,15.3055,88.6099,94.0296,-6.6922,3.664
7/28/09,979.62,981.48,982.35,969.35,5490350000,15.6282,927.9005,998.5856,857.2154,159.8921,941.5802,974.284,959.093,18.2831,10.9473,7.3358,143.05,-254.75,17.0996,96.5278,94.9212,-2.6167,3.688
7/27/09,982.18,978.63,982.49,972.29,4631290000,15.8304,925.281,991.8697,858.6923,183.9252,937.5761,969.276,951.715,17.1431,9.1133,8.0297,150.23,-275.58,18.0576,96.9511,92.8581,-0.2739,3.713
7/24/09,979.26,972.16,979.79,965.95,4458300000,16.2635,922.117,983.3922,860.8418,186.5003,932.8809,963.066,943.602,15.178,7.1059,8.0721,151.76,-273.28,18.3396,91.2847,91.3319,-0.4797,3.67
7/23/09,976.29,954.07,979.42,953.27,5761650000,16.4499,919.167,974.5517,863.7823,180.7626,927.9989,955.29,933.589,12.7464,5.0879,7.6585,136.05,-305.9,16.1918,90.3385,93.0916,-2.8429,3.709
7/22/09,954.07,953.4,959.83,947.75,4634100000,15.7038,915.3995,964.639,866.16,136.515,922.9156,948.18,924.228,9.7598,3.1732,6.5866,148.85,-322.93,18.4856,92.3726,95.1309,-6.3639,3.554
7/21/09,954.58,951.97,956.53,943.22,5309300000,15.9825,912.451,959.0674,865.8346,131.7657,919.6362,943.902,916.777,8.0682,1.5266,6.5416,104.46,-305.42,12.2877,96.5637,96.3602,-2.236,3.477
7/20/09,951.13,942.07,951.62,940.99,4853150000,16.1881,909.374,952.4507,866.2973,123.2055,915.9579,934.154,909.422,5.7399,-0.1088,5.8487,107.39,-309.55,12.7279,96.4566,96.772,-0.5954,3.585
7/17/09,940.38,940.56,941.89,934.65,5141380000,16.5687,907.879,946.9438,868.8142,90.6454,912.2556,924.138,904.181,3.0359,-1.571,4.6069,97.76,-319.9399,11.6019,96.0605,97.7224,-4.7964,3.651
7/16/09,940.74,930.17,943.96,927.45,4898640000,17.2863,906.7785,943.2746,870.2824,84.7411,909.2951,911.888,899.785,0.635,-2.7227,3.3577,68.95,-304.62,7.909,97.799,91.6319,-4.3141,3.557
7/15/09,932.68,910.15,933.95,910.15,5238830000,17.346,905.277,938.3733,872.1807,40.0232,905.9851,900.276,898.044,-2.4753,-3.5621,1.0868,62.42,-282.23,7.1726,99.3076,76.7099,-1.9651,3.596
7/14/09,905.84,900.77,905.84,896.5,4149030000,16.518,904.2415,935.0611,873.4219,-50.0315,903.1752,889.652,896.708,-5.5886,-3.8339,-1.7547,15.4901,-322.46,1.7398,77.7891,51.9915,-41.6613,3.447
7/13/09,901.05,879.57,901.05,875.32,4499440000,17.0702,905.1355,937.1046,873.1664,-92.5848,902.8946,884.69,898.847,-6.7481,-3.3952,-3.353,-8.68,-338.44,-0.9541,53.0331,30.9735,-49.3131,3.346
7/10/09,879.13,880.03,883.57,872.81,3912080000,16.404,907.3935,943.9409,870.8461,-154.5404,903.0888,884.224,900.632,-7.6423,-2.5569,-5.0854,-27.52,-374.26,-3.0354,25.1524,18.3628,-84.3291,3.295
7/9/09,882.68,881.28,887.86,878.45,4347170000,16.8382,910.6815,948.2834,873.0796,-146.504,905.6108,887.682,904.745,-6.4405,-1.2856,-5.155,-52.02,-362.0099,-5.5654,14.7352,13.2281,-78.6582,3.413
7/8/09,879.56,881.9,886.8,869.32,5721780000,17.4096,913.505,950.7513,876.2587,-172.9296,908.0246,895.812,906.571,-5.1744,0.0032,-5.1776,-47.89,-394.14,-5.1636,15.2009,19.7646,-83.6422,3.289
7/7/09,881.03,898.6,898.6,879.93,4673300000,17.4042,916.6485,952.4904,880.8066,-149.4416,911.0208,903.764,908.125,-3.1655,1.2976,-4.463,-50.77,-371.28,-5.4486,9.7483,30.7222,-97.8841,3.46
7/6/09,898.72,894.27,898.72,886.36,4712580000,17.2976,919.554,952.6948,886.4132,-114.3492,914.1778,913.004,909.326,-0.7049,2.4133,-3.1183,-4.53,-364.1801,-0.5015,34.3446,54.3927,-72.871,3.506
7/2/09,896.42,921.24,921.24,896.42,3931000000,17.6774,921.6225,954.4665,888.7785,-67.3726,915.8049,917.04,911.577,0.6447,3.1929,-2.5482,5.78,-365.1,0.649,48.0737,71.5022,-85.8929,3.495
7/1/09,923.33,920.82,931.92,920.82,3919400000,16.9672,923.9245,955.8203,892.0287,24.0713,917.8454,921.808,913.772,2.5921,3.8299,-1.2379,53.91,-361.58,6.2007,80.7596,85.5708,-39.9895,3.544
6/30/09,919.32,927.15,930.01,912.86,4627570000,17.3032,924.346,956.4215,892.2705,5.521,917.2681,917.33,912.51,2.3,4.1394,-1.8394,46.52,-360.68,5.33,85.6734,81.3596,-54.787,3.523
6/29/09,927.23,919.86,927.99,916.18,4211760000,17.3149,925.617,958.7909,892.4431,21.3603,917.0521,912.486,911.775,2.3021,4.5992,-2.2971,59.08,-351.15,6.8053,90.2793,67.2524,-43.0459,3.492
6/26/09,918.9,918.84,922,913.03,6076660000,17.7384,926.399,960.4148,892.3832,1.4986,915.9807,905.648,911.424,1.4659,5.1735,-3.7076,55.7401,-364.25,6.4577,68.1262,42.4838,-55.4104,3.506
6/25/09,920.26,899.45,921.42,896.27,4911240000,18.4129,926.411,960.4164,892.4056,-16.1631,915.6734,906.114,914.155,1.2255,6.1004,-4.8749,48.63,-401.71,5.5792,43.3516,26.6025,-53.3917,3.546
6/24/09,900.94,896.31,910.85,896.31,4636720000,17.8946,925.7395,960.7206,890.7584,-50.7849,915.1907,905.736,916.618,0.7623,7.3191,-6.5569,13.06,-413.35,1.4709,15.9735,20.9785,-82.0691,3.685
6/23/09,895.1,893.46,898.69,888.86,5071020000,18.0596,925.3455,961.5897,889.1013,-84.3103,916.6907,907.69,920.439,2.1271,8.9584,-6.8313,9.8199,-422.9,1.1092,20.4825,25.9486,-90.7377,3.64
6/22/09,893.04,918.13,918.13,893.04,4903940000,18.6927,926.107,960.3628,891.8512,-61.1312,918.9634,911.064,925.172,4.4327,10.6662,-6.2334,-11.38,-424.8901,-1.2583,26.4795,24.4938,-100,3.693
6/19/09,921.23,919.96,927.09,915.8,5713390000,17.9621,925.805,961.3054,890.3046,15.6592,921.6922,917.2,929.782,7.5209,12.2245,-4.7037,8.05,-421.6,0.8815,30.8837,18.4637,-66.7303,3.789
6/18/09,918.37,910.86,921.93,907.94,4684010000,18.4753,924.16,963.2259,885.0941,-4.5493,921.7409,922.196,931.668,8.4828,13.4005,-4.9176,49.8,-419.4401,5.7336,16.1183,16.8714,-72.1831,3.834
6/17/09,910.71,911.89,918.44,903.78,5523650000,18.8204,923.415,963.4504,883.3796,-24.9112,922.0957,927.5,934.077,9.8784,14.6299,-4.7514,30.98,-440.22,3.5215,8.3893,26.9902,-86.4249,3.647
6/16/09,911.97,925.6,928,911.6,4951200000,19.1404,923.286,963.5006,883.0714,1.2002,923.2942,933.188,936.182,12.2959,15.8177,-3.5218,38.3799,-448.17,4.3934,26.1066,44.0421,-64.4908,3.674
6/15/09,923.72,942.45,942.45,919.65,4697880000,19.3512,923.173,963.5266,882.8194,47.7283,924.4862,939.28,939.459,15.0745,16.6982,-1.6237,24.48,-436.3101,2.7223,46.4748,55.2298,-47.37,3.713
6/12/09,946.21,943.44,946.3,935.66,4528120000,18.7967,921.131,965.1353,877.1267,106.1122,924.5669,942.364,941.374,17.2052,17.1041,0.1011,57.54,-393.66,6.4748,59.545,58.8489,-13.401,3.788
6/11/09,944.89,939.04,956.23,939.04,5500840000,19.4241,918.474,962.5175,874.4305,129.4551,922.2887,941.14,938.667,17.3847,17.0788,0.3059,35.19,-390.6,3.8683,59.6696,59.0959,-15.1665,3.862
6/10/09,939.15,942.73,949.77,927.97,5379420000,19.596,915.4255,960.168,870.683,110.364,919.9096,940.654,934.861,17.4953,17.0023,0.4929,63.08,-419.2899,7.2003,57.3321,61.319,-17.3973,3.936
6/9/09,942.43,940.35,946.92,936.15,4439950000,19.4264,913.8855,957.3579,870.4131,127.0499,917.8842,939.176,930.252,17.9664,16.8791,1.0873,97.21,-419.33,11.5012,60.2859,66.161,-12.8468,3.858
6/8/09,939.14,938.12,946.33,926.44,4483430000,20.0923,912.226,953.7012,870.7508,119.1474,915.3005,939.638,927.042,17.9725,16.6073,1.3652,68.4,-421.54,7.8554,66.3389,73.7176,-17.4112,3.889
6/5/09,940.09,945.67,951.69,934.13,5277910000,20.1078,911.7305,952.1306,871.3304,144.761,912.7911,940.384,921.828,18.0537,16.266,1.7878,91.28,-463.96,10.7539,71.8583,80.1134,-16.0932,3.862
6/4/09,942.46,932.49,942.47,929.32,5352890000,20.3038,910.0955,948.3628,871.8282,137.0173,909.9175,936.194,916.652,17.7982,15.8191,1.9791,126.25,-434.7399,15.4678,82.9555,87.5848,-9.8239,3.716
6/3/09,931.76,942.51,942.51,923.85,5323770000,20.8541,908.949,944.5501,873.3479,124.0929,906.492,929.068,912.753,16.9717,15.3243,1.6475,35.52,-445.89,3.9632,85.5265,89.9162,-25.0142,3.551
6/2/09,944.74,942.87,949.38,938.46,5987340000,20.8514,907.551,941.6223,873.4797,166.4241,903.8322,921.328,910.39,16.7595,14.9124,1.8471,57.06,-440.9301,6.428,94.2726,84.4223,-6.5872,3.644
6/1/09,942.87,923.26,947.77,923.26,6370440000,21.6153,905.676,935.1753,876.1767,156.0855,899.5261,914.446,906.887,14.9233,14.4506,0.4727,85.48,-457.51,9.9698,89.9497,72.7424,-7.119,3.715
5/29/09,919.14,907.02,920.02,903.56,6050420000,21.0757,902.4085,929.0426,875.7744,89.4981,894.9636,903.272,900.888,12.5529,14.3325,-1.7796,67.33,-479.12,7.9043,69.0448,55.4929,-11.9579,3.465
5/28/09,906.83,892.96,909.45,887.6,5738980000,21.4308,900.092,928.5021,871.6819,52.142,892.4187,897.11,898.281,11.761,14.7774,-3.0163,106.8,-484.0099,13.3495,59.2328,44.175,-45.5592,3.672
5/27/09,893.06,909.95,913.84,891.87,5698800000,21.3985,898.4325,928.8789,867.9861,50.1069,890.9017,896.438,895.99,11.8326,15.5314,-3.6989,140.62,-492.29,18.6885,38.2011,34.5101,-72.438,3.695
5/26/09,910.33,887,911.76,881.46,5667050000,21.3546,896.5375,932.3334,860.7416,58.3241,890.6745,899.452,897.519,13.1538,16.4562,-3.3023,103.75,-465.6,12.863,35.091,38.691,-38.7273,3.493
5/22/09,887,888.68,896.65,883.75,5155320000,20.6665,893.8965,932.8841,854.9089,26.6634,888.6055,899.328,897.41,12.8905,17.2817,-4.3912,27.88,-507.35,3.2452,30.238,50.9573,-84.267,3.448
5/21/09,888.33,900.42,900.42,879.61,6019840000,21.2639,892.858,933.5924,852.1236,30.7574,888.7745,898.504,901.633,14.7424,18.3795,-3.6372,37.58,-502.3799,4.4173,50.744,59.8658,-81.6709,3.353
5/20/09,903.47,908.62,924.6,901.37,8205060000,21.0642,891.0375,935.5023,846.5727,90.7059,888.8213,899.452,903.539,16.7561,19.2888,-2.5327,30.18,-509.9301,3.4559,71.8898,55.7386,-41.6732,3.202
5/19/09,908.13,909.67,916.39,905.22,6616270000,20.8976,888.0415,936.6348,839.4482,97.3729,887.2793,895.542,905.145,17.5412,19.922,-2.3808,-3.16,-518.5,-0.3468,56.9635,35.4919,-34.3998,3.243
5/18/09,909.71,886.07,910,886.07,5702150000,21.6459,885.139,935.489,834.789,83.5268,885.0845,895.586,904.712,17.8135,20.5172,-2.7037,57.41,-515.64,6.7359,38.3624,23.1459,-27.905,3.211
5/15/09,882.88,892.76,896.97,878.94,5439720000,21.2248,881.273,935.2274,827.3186,47.4644,882.4923,895.492,904.465,17.7412,21.1931,-3.4519,-16.07,-540.6899,-1.7876,11.1498,18.5676,-56.9416,3.123
5/14/09,893.07,884.24,898.36,882.52,6134870000,21.4705,880.609,934.7943,826.4237,65.09,882.4515,904.762,903.929,20.1226,22.0561,-1.9335,-26.14,-515.59,-2.8437,19.9254,33.7037,-44.6719,3.107
5/13/09,883.92,905.4,905.4,882.8,7091820000,21.9037,879.2205,933.4806,824.9604,69.2999,881.3338,907.626,901.903,21.832,22.5395,-0.7075,-47.07,-519.1201,-5.0559,24.6277,49.2226,-55.6894,3.105
5/12/09,908.35,910.52,915.57,896.46,6871750000,21.6232,877.6275,933.0994,822.1556,116.072,881.0616,914.748,900.875,24.6278,22.7164,1.9114,3.47,-495.23,0.3835,56.558,70.104,-23.0363,3.175
5/11/09,909.24,922.99,922.99,908.68,6150600000,21.8165,874.285,930.0049,818.5651,141.9907,878.1891,913.838,895.556,25.3506,22.2385,3.1121,-43.53,-479.04,-4.5688,66.4823,79.6645,-22.0967,3.18
5/8/09,929.23,909.03,930.17,909.03,8163280000,21.9139,871.7595,925.4551,818.0639,179.8018,874.9206,913.438,890.383,25.8138,21.4605,4.3533,-76.52,-468.4501,-7.6083,87.2718,89.6893,-0.9096,3.293
5/7/09,907.39,919.58,929.58,901.36,9120100000,21.8473,868.126,915.2008,821.0512,174.2959,869.2038,903.096,884.083,23.9943,20.3722,3.6221,-58.91,-485.1799,-6.0964,85.2396,89.9506,-21.5961,3.295
5/6/09,919.53,903.95,920.28,903.95,8555040000,21.3571,864.0145,911.0177,817.0113,200.0849,865.1842,896.18,878.536,23.5466,19.4667,4.0799,-49.22,-498.73,-5.0808,96.5567,87.5254,-0.8026,3.152
5/5/09,903.8,906.1,907.7,897.34,6882860000,21.7322,858.8155,903.0258,814.6052,183.5189,859.4636,887.002,870.938,21.3966,18.4467,2.9499,-50.29,-503.69,-5.271,88.0555,79.4323,-4.9988,3.157
5/4/09,907.24,879.21,907.85,879.21,7038840000,22.607,855.3995,895.55,815.249,181.7459,854.7966,877.274,865.566,19.9427,17.7092,2.2335,-22.85,-506.66,-2.4568,77.9641,72.0741,-0.7529,3.157
5/1/09,877.52,872.74,880.48,866.1,5312170000,22.013,852.1625,884.8113,819.5137,117.2086,849.2762,867.328,858.081,17.4468,17.1508,0.296,-62.99,-531.8199,-6.6974,72.2773,68.7951,-18.0701,3.174
4/30/09,872.81,876.59,888.7,868.51,6862540000,22.6001,850.0055,881.342,818.669,129.1172,846.3032,865.07,857.289,17.0333,17.0768,-0.0435,23.89,-512.78,2.8142,65.9808,68.0426,-25.6829,3.124
