0,1,2
2017-04-04,84.2445,84.7681
2017-04-03,92.1302,76.6889
2017-03-31,77.9295,56.9192
2017-03-30,60.0070,39.1925
2017-03-29,32.8212,31.4353
2017-03-28,24.7494,36.9318
2017-03-27,36.7353,49.4521
2017-03-24,49.3106,59.7496
2017-03-23,62.3102,70.1159
2017-03-22,67.6279,77.4926
2017-03-21,80.4096,82.6115
2017-03-20,84.4403,75.2924
2017-03-17,82.9846,59.8145
2017-03-16,58.4524,36.7722
2017-03-15,38.0065,20.9203
2017-03-14,13.8576,10.6683
2017-03-13,10.8968,9.2172
2017-03-10,7.2506,10.2946
2017-03-09,9.5043,16.0464
2017-03-08,14.1289,21.4038
2017-03-07,24.5061,28.4650
2017-03-06,25.5764,35.5882
2017-03-03,35.3124,50.0196
2017-03-02,45.8758,66.3604
2017-03-01,68.8705,81.9606
2017-02-28,84.3350,88.9782
2017-02-27,92.6762,90.9234
2017-02-24,89.9233,88.6199
2017-02-23,90.1707,86.1371
2017-02-22,85.7655,78.8501
2017-02-21,82.4750,71.8644
2017-02-17,68.3099,68.4449
2017-02-16,64.8085,74.4710
2017-02-15,72.2165,84.0792
2017-02-14,86.3880,90.8884
2017-02-13,93.6332,88.6600
2017-02-10,92.6440,81.2713
2017-02-09,79.7028,73.0992
2017-02-08,71.4671,67.9906
2017-02-07,68.1278,58.6075
2017-02-06,64.3770,45.9624
2017-02-03,43.3176,30.3651
2017-02-02,30.1927,23.2596
2017-02-01,17.5850,21.9676
2017-01-31,22.0012,30.5248
2017-01-30,26.3166,45.7298
2017-01-27,43.2568,63.4945
2017-01-26,67.6160,74.7339
2017-01-25,79.6106,72.5058
2017-01-24,76.9750,65.8101
2017-01-23,60.9319,63.0712
2017-01-20,59.5234,65.1136
2017-01-19,68.7583,62.2330
2017-01-18,67.0592,47.6907
2017-01-17,50.8816,29.9710
2017-01-13,25.1312,19.7834
2017-01-12,13.9001,27.3407
2017-01-11,20.3188,49.3880
2017-01-10,47.8032,73.6808
2017-01-09,80.0420,90.0781
2017-01-06,93.1972,95.0343
2017-01-05,96.9950,94.5457
2017-01-04,94.9106,84.5539
2017-01-03,91.7314,68.0868
2016-12-30,67.0198,45.8868
2016-12-29,45.5094,31.5482
2016-12-28,25.1314,22.0875
2016-12-27,24.0039,25.3498
2016-12-23,17.1273,35.5710
2016-12-22,34.9181,52.4565
2016-12-21,54.6676,55.6179
2016-12-20,67.7836,44.6503
2016-12-19,44.4025,33.5551
2016-12-16,21.7646,39.7374
2016-12-15,34.4981,61.3676
2016-12-14,62.9495,79.6904
2016-12-13,86.6552,89.0522
2016-12-12,89.4666,91.1743
2016-12-09,91.0348,88.7359
2016-12-08,93.0215,79.1601
2016-12-07,82.1515,60.3222
2016-12-06,62.3072,42.9093
2016-12-05,36.5079,37.3348
2016-12-02,29.9128,47.6460
2016-12-01,45.5838,64.6489
2016-11-30,67.4414,75.0602
2016-11-29,80.9215,80.6099
2016-11-28,76.8178,74.7924
2016-11-25,84.0903,66.6953
2016-11-23,63.4691,48.9891
2016-11-22,52.5265,42.7002
2016-11-21,30.9717,42.7620
2016-11-18,44.6023,53.4826
2016-11-17,52.7119,56.4143
2016-11-16,63.1336,51.6871
2016-11-15,53.3973,41.0250
2016-11-14,38.5305,40.3398
2016-11-11,31.1471,49.1198
2016-11-10,51.3417,57.6405
2016-11-09,64.8707,49.6708
2016-11-08,56.7090,30.7692
2016-11-07,27.4329,13.3913
2016-11-04,8.1657,10.8087
2016-11-03,4.5752,15.3283
2016-11-02,19.6853,20.8774
2016-11-01,21.7246,18.2662
2016-10-31,21.2222,18.5617
2016-10-28,11.8519,24.1740
2016-10-27,22.6110,35.9069
2016-10-26,38.0592,46.1484
2016-10-25,47.0506,55.9191
2016-10-24,53.3354,66.4737
2016-10-21,67.3712,75.5394
2016-10-20,78.7145,76.3320
2016-10-19,80.5325,74.1411
2016-10-18,69.7491,72.3657
2016-10-17,72.1418,69.6964
2016-10-14,75.2064,60.5946
2016-10-13,61.7411,44.3522
2016-10-12,44.8362,32.1694
2016-10-11,26.4792,21.4218
2016-10-10,25.1928,15.5557
2016-10-07,12.5936,8.5299
2016-10-06,8.8809,6.0715
2016-10-05,4.1153,4.8075
2016-10-04,5.2182,7.1415
2016-10-03,5.0890,13.6282
2016-09-30,11.1172,25.5214
2016-09-29,24.6783,40.6599
2016-09-28,40.7687,57.2565
2016-09-27,56.5328,72.3802
2016-09-26,74.4680,81.7501
2016-09-23,86.1398,83.1757
2016-09-22,84.6425,73.6408
2016-09-21,78.7448,60.0714
2016-09-20,57.5352,40.4034
2016-09-19,43.9342,25.0545
2016-09-16,19.7408,14.7948
2016-09-15,11.4884,11.7016
2016-09-14,13.1554,16.9249
2016-09-13,10.4611,29.1090
2016-09-12,27.1583,51.9795
2016-09-09,49.7076,70.0056
2016-09-08,79.0727,76.4674
2016-09-07,81.2364,70.7220
2016-09-06,69.0930,64.0514
2016-09-02,61.8367,62.1088
2016-09-01,61.2245,58.1066
2016-08-31,63.2653,54.2138
2016-08-30,49.8299,45.8955
2016-08-29,49.5463,45.9799
2016-08-26,38.3104,44.0189
2016-08-25,50.0830,43.3864
2016-08-24,43.6633,35.0778
2016-08-23,36.4127,28.8420
2016-08-22,25.1573,24.4794
2016-08-19,24.9558,24.3068
2016-08-18,23.3252,23.9462
2016-08-17,24.6396,25.9355
2016-08-16,23.8739,30.4664
2016-08-15,29.2929,40.0847
2016-08-12,38.2323,48.0535
2016-08-11,52.7287,48.6306
2016-08-10,53.1995,36.8946
2016-08-09,39.9635,24.7100
2016-08-08,17.5206,19.8306
2016-08-05,16.6458,31.8472
2016-08-04,25.3254,51.2877
2016-08-03,53.5705,69.1459
2016-08-02,74.9671,70.2216
2016-08-01,78.9001,59.8015
2016-07-29,56.7976,49.5690
2016-07-28,43.7069,53.0373
2016-07-27,48.2024,66.3261
2016-07-26,67.2025,80.8125
2016-07-25,83.5733,90.4389
2016-07-22,91.6617,91.8301
2016-07-21,96.0816,86.7236
2016-07-20,87.7471,76.4980
2016-07-19,76.3422,72.4494
2016-07-18,65.4047,76.4054
2016-07-15,75.6015,87.0657
2016-07-14,88.2101,93.6962
2016-07-13,97.3855,89.8626
2016-07-12,95.4930,81.0369
2016-07-11,76.7092,72.8789
2016-07-08,70.9083,76.1804
2016-07-07,71.0192,83.9364
2016-07-06,86.6135,91.9527
2016-07-05,94.1766,96.0358
2016-07-01,95.0680,91.5892
2016-06-30,98.8627,80.0023
2016-06-29,80.8370,61.7525
2016-06-28,60.3072,47.5224
2016-06-27,44.1134,40.1550
2016-06-24,38.1465,39.2387
2016-06-23,38.2051,46.9301
2016-06-22,41.3644,61.3595
2016-06-21,61.2208,76.1871
2016-06-20,81.4932,76.4413
2016-06-17,85.8472,63.9053
2016-06-16,61.9835,49.1738
2016-06-15,43.8854,50.0793
2016-06-14,41.6525,61.1359
2016-06-13,64.7001,72.1476
2016-06-10,77.0550,69.9807
2016-06-09,74.6876,61.6044
2016-06-08,58.1994,58.3930
2016-06-07,51.9263,65.6937
2016-06-06,65.0534,76.9848
2016-06-03,80.1013,82.0737
2016-06-02,85.7998,82.9704
2016-06-01,80.3201,83.7906
2016-05-31,82.7912,87.7262
2016-05-27,88.2606,84.6705
2016-05-26,92.1267,72.3298
2016-05-25,73.6241,49.3910
2016-05-24,51.2387,31.8397
2016-05-23,23.3101,20.6831
2016-05-20,20.9702,22.6990
2016-05-19,17.7690,24.7287
2016-05-18,29.3578,30.7388
2016-05-17,27.0594,30.9219
2016-05-16,35.7991,40.2237
2016-05-13,29.9073,52.4637
2016-05-12,54.9647,74.6075
2016-05-11,72.5191,88.7006
2016-05-10,96.3388,96.7575
2016-05-09,97.2439,94.9227
2016-05-06,96.6897,91.9183
2016-05-05,90.8345,82.7774
2016-05-04,88.2309,73.9359
2016-05-03,69.2670,65.0561
2016-05-02,64.3098,65.8365
2016-04-29,61.5914,66.9447
2016-04-28,71.6083,64.1247
2016-04-27,67.6342,51.3259
2016-04-26,53.1317,34.2898
2016-04-25,33.2117,27.9328
2016-04-22,16.5260,37.2632
2016-04-21,34.0607,58.2004
2016-04-20,61.2030,64.7256
2016-04-19,79.3374,60.0749
2016-04-18,53.6364,52.7344
2016-04-15,47.2509,59.0508
2016-04-14,57.3159,66.4742
2016-04-13,72.5856,63.7495
2016-04-12,69.5210,55.4065
2016-04-11,49.1418,43.9708
2016-04-08,47.5568,45.8496
2016-04-07,35.2137,52.8512
2016-04-06,54.7783,72.1007
2016-04-05,68.5615,84.5436
2016-04-04,92.9623,92.8154
2016-04-01,92.1071,87.4357
2016-03-31,93.3767,75.4345
2016-03-30,76.8231,52.0601
2016-03-29,56.1037,35.6357
2016-03-28,23.2534,30.3578
2016-03-24,27.5499,44.6202
2016-03-23,40.2701,61.2673
2016-03-22,66.0405,77.7710
2016-03-21,77.4915,87.4797
2016-03-18,89.7809,93.4673
2016-03-17,95.1668,95.5895
2016-03-16,95.4542,90.2164
2016-03-15,96.1474,78.3379
2016-03-14,79.0476,60.3917
2016-03-11,59.8188,53.8655
2016-03-10,42.3087,60.2326
2016-03-09,59.4690,78.1732
2016-03-08,78.9201,91.0560
2016-03-07,96.1307,97.6540
2016-03-04,98.1174,94.8841
2016-03-03,98.7140,88.8594
2016-03-02,87.8210,82.7141
2016-03-01,80.0432,80.8352
2016-02-29,80.2780,81.1728
2016-02-26,82.1842,80.3183
2016-02-25,81.0562,80.9471
2016-02-24,77.7144,84.3942
2016-02-23,84.0709,88.1953
2016-02-22,91.3974,90.7046
2016-02-19,89.1176,83.7666
2016-02-18,91.5987,69.2926
2016-02-17,70.5836,44.8967
2016-02-16,45.6954,25.0297
2016-02-12,18.4112,14.8027
2016-02-11,10.9825,12.0626
2016-02-10,15.0146,17.1387
2016-02-09,10.1907,25.2509
2016-02-08,26.2109,39.6852
2016-02-05,39.3512,50.7269
2016-02-04,53.4935,61.4727
