0,1,2
12/22/05,67.5799,74.3069
12/23/05,73.7401,71.0951
12/27/05,86.9423,76.0875
12/28/05,73.3471,78.0098
12/29/05,57.6903,72.6599
12/30/05,39.8918,56.9764
1/3/06,49.2984,48.9602
1/4/06,62.3304,50.5069
1/5/06,59.8559,57.1616
1/6/06,47.2222,56.4695
1/9/06,35.0043,47.3608
1/10/06,30.6565,37.6277
1/11/06,23.6837,29.7815
1/12/06,35.0469,29.7957
1/13/06,56.0614,38.264
1/17/06,86.3507,59.153
1/18/06,86.7003,76.3708
1/19/06,85.8043,86.2851
1/20/06,83.0433,85.1827
1/23/06,74.2891,81.0456
1/24/06,56.7211,71.3512
1/25/06,30.5204,53.8436
1/26/06,17.4073,34.883
1/27/06,20.4124,22.78
1/30/06,30.5851,22.8016
1/31/06,55.2873,35.4283
2/1/06,61.9648,49.2791
2/2/06,63.3196,60.1906
2/3/06,66.5454,63.9433
2/6/06,77.7451,69.2034
2/7/06,74.902,73.0642
2/8/06,45.1401,65.929
2/9/06,27.933,49.325
2/10/06,16.5605,29.8779
2/13/06,16.5147,20.3361
2/14/06,5.1785,12.7512
2/15/06,9.5862,10.4265
2/16/06,19.0083,11.2577
2/17/06,50.6887,26.4277
2/21/06,71.9953,47.2307
2/22/06,90.9317,71.2052
2/23/06,81.1278,81.3516
2/24/06,75.8216,82.627
2/27/06,52.1008,69.6834
2/28/06,60.018,62.6468
3/1/06,57.8488,56.6559
3/2/06,68.667,62.1779
3/3/06,52.4983,59.6714
3/6/06,38.3295,53.1649
3/7/06,27.4962,39.4413
3/8/06,14.0556,26.6271
3/9/06,13.4819,18.3446
3/10/06,12.6671,13.4016
3/13/06,23.3711,16.5067
3/14/06,49.4664,28.5015
3/15/06,65.2623,46.0333
3/16/06,83.0937,65.9408
3/17/06,80.704,76.3534
3/20/06,79.3139,81.0372
3/21/06,53.7677,71.2619
3/22/06,36.635,56.5722
3/23/06,21.1458,37.1828
3/24/06,39.5486,32.4431
3/27/06,45.6672,35.4539
3/28/06,43.8394,43.0184
3/29/06,23.2653,37.5907
3/30/06,13.6595,26.9214
3/31/06,17.2083,18.0444
4/3/06,21.14,17.3359
4/4/06,20.5965,19.6483
4/5/06,29.5795,23.772
4/6/06,31.9007,27.3589
4/7/06,32.1779,31.2194
4/10/06,23.9958,29.3581
4/11/06,37.8947,31.3561
4/12/06,46.0717,35.9874
4/13/06,39.7463,41.2376
4/17/06,35.2879,40.3686
4/18/06,49.2355,41.4232
4/19/06,78.2875,54.2703
4/20/06,81.0703,69.5311
4/21/06,84.4652,81.2743
4/24/06,74.4721,80.0025
4/25/06,56.4852,71.8075
4/26/06,29.6765,53.5446
4/27/06,25.0982,37.0866
4/28/06,48.2556,34.3434
5/1/06,48.9349,40.7629
5/2/06,44.3201,47.1702
5/3/06,24.1291,39.128
5/4/06,18.9065,29.1186
5/5/06,31.0668,24.7008
5/8/06,53.387,34.4534
5/9/06,83.7056,56.0531
5/10/06,88.1047,75.0658
5/11/06,88.7369,86.8491
5/12/06,71.179,82.6735
5/15/06,53.2678,71.0612
5/16/06,52.5186,58.9885
5/17/06,54.6187,53.4684
5/18/06,76.9916,61.3763
5/19/06,72.866,68.1588
5/22/06,85.824,78.5606
5/23/06,77.9592,78.8831
5/24/06,68.5853,77.4562
5/25/06,54.5691,67.0379
5/26/06,56.8783,60.0109
5/30/06,55.3968,55.6147
5/31/06,47.9894,53.4215
6/1/06,27.3341,43.5735
6/2/06,42.7757,39.3664
6/5/06,58.7203,42.9434
6/6/06,70.2164,57.2375
6/7/06,50.0041,59.6469
6/8/06,33.1072,51.1092
