timestamp,close,open,high,low,EMA20,MA5,MA10,SlowK,SlowD,WVAD
11/28/08,896.24,886.89,896.25,881.21,881.5302,858.63,843.533,96.9882,88.0124,-26.4116
12/1/08,816.21,888.61,888.61,815.69,875.3093,861.866,837.825,71.9284,87.382,-57.3099
12/2/08,848.81,817.94,850.54,817.94,872.7855,861.266,837.631,52.2992,73.7386,-38.7069
12/3/08,870.74,843.6,873.12,827.6,872.5907,863.936,838.793,41.746,55.3245,-26.2368
12/4/08,845.22,869.75,875.6,833.6,869.984,855.444,842.657,48.7007,47.582,-40.7483
12/5/08,876.07,844.43,879.42,818.41,870.5636,851.41,855.02,62.5977,51.0148,-13.0001
12/8/08,909.7,882.71,918.57,882.71,874.2909,870.108,865.987,70.2148,60.5044,-4.9958
12/9/08,888.67,906.48,916.26,885.38,875.6603,878.08,869.673,81.3788,71.3971,-16.8403
12/10/08,899.24,892.17,908.27,885.45,877.906,883.78,873.858,80.6781,77.4239,-10.8871
12/11/08,873.59,898.35,904.63,868.73,877.4949,889.454,872.449,68.6468,76.9012,-25.3337
12/12/08,879.73,871.79,883.24,851.35,877.7078,890.186,870.798,59.3374,69.5541,-33.092
12/15/08,868.57,881.07,884.63,857.72,876.8375,881.96,876.034,41.2802,56.4215,-48.6003
12/16/08,913.18,871.53,914.66,871.53,880.2987,886.862,882.471,55.4703,52.0293,-5.2391
12/17/08,904.42,908.16,918.85,895.94,882.596,887.898,885.839,67.6045,54.785,-13.988
12/18/08,885.28,905.98,911.02,877.44,882.8516,890.236,889.845,75.5171,66.1973,-32.5416
12/19/08,887.88,886.96,905.47,883.02,883.3305,891.866,891.026,59.4088,67.5102,-30.6907
12/22/08,871.63,887.2,887.37,857.09,882.2162,892.478,887.219,41.049,58.6583,-47.0131
12/23/08,863.16,874.31,880.44,860.1,880.4013,882.474,884.668,27.5695,42.6758,-55.446
12/24/08,868.15,863.87,869.79,861.44,879.2345,875.22,881.559,17.9597,28.8594,-50.4778
12/26/08,872.8,869.51,873.74,866.52,878.6217,872.724,881.48,20.9361,22.1551,-68.2222
12/29/08,869.42,872.37,873.7,857.07,877.7453,869.032,880.449,31.2464,23.3807,-73.2296
12/30/08,890.64,870.58,891.12,870.58,878.9734,872.834,882.656,57.2738,36.4854,-41.7925
12/31/08,903.25,890.59,910.32,889.67,881.2855,880.852,881.663,75.3575,54.6259,-23.1111
1/2/09,931.8,902.99,934.73,899.35,886.0964,893.582,884.401,93.8468,75.4927,-3.514
1/5/09,927.45,929.17,936.63,919.53,890.0348,904.512,888.618,90.4706,86.5583,-11.5385
1/6/09,934.7,931.17,943.85,927.28,894.2886,917.568,893.3,90.7336,91.6837,-10.5439
1/7/09,906.65,927.45,927.45,902.37,895.4659,920.77,896.802,69.1045,83.4362,-42.867
1/8/09,909.73,905.73,910,896.81,896.8244,922.066,901.459,48.7727,69.5369,-39.3178
1/9/09,890.35,909.91,911.93,888.31,896.2078,913.776,903.679,20.8263,46.2345,-61.6502
1/12/09,870.26,890.4,890.4,864.32,893.7366,902.338,903.425,12.8693,27.4894,-84.8006
1/13/09,871.79,869.79,877.02,862.02,891.6464,889.756,903.662,8.6913,14.129,-83.0376
1/14/09,842.62,867.28,867.28,836.93,886.9772,876.95,898.86,9.9958,10.5188,-94.6783
1/15/09,843.74,841.99,851.59,817.04,882.8594,863.752,892.909,16.8855,11.8575,-78.9449
1/16/09,850.12,844.45,858.13,830.66,879.7414,855.706,884.741,26.9391,17.9401,-73.9137
1/20/09,805.22,849.64,849.64,804.47,872.6441,842.698,872.518,24.7548,22.8598,-99.4619
1/21/09,840.24,806.77,841.72,804.3,869.558,836.388,863.072,34.3974,28.6971,-74.2458
1/22/09,827.5,839.74,839.74,811.29,865.5525,833.364,855.157,33.7327,30.9616,-83.3751
1/23/09,831.95,822.16,838.61,806.07,862.3522,831.006,847.379,50.5099,39.5467,-80.1863
1/26/09,836.57,832.5,852.53,827.69,859.8968,828.296,842.001,53.7909,46.0112,-76.8757
1/27/09,845.71,837.3,850.45,835.4,858.5457,836.394,839.546,68.0445,57.4484,-66.3743
1/28/09,874.09,845.73,877.86,845.73,860.0261,843.164,839.776,82.5055,68.1136,-35.1575
1/29/09,845.14,868.89,868.89,844.15,858.6084,846.692,840.028,78.3436,76.2979,-62.0552
1/30/09,825.88,845.69,851.66,821.67,855.4914,845.478,838.242,52.2213,71.0234,-74.9361
2/2/09,825.44,823.09,830.78,812.87,852.6293,843.252,835.774,27.0855,52.5501,-71.2615
2/3/09,838.51,825.69,842.6,821.98,851.2846,841.812,839.103,22.0954,33.8007,-53.4937
2/4/09,832.23,837.77,851.85,829.18,849.4699,833.44,838.302,31.1176,26.7662,-62.031
2/5/09,845.85,831.75,850.55,819.91,849.1252,833.582,840.137,52.8729,35.362,-43.5155
2/6/09,868.6,846.09,870.75,845.42,850.9799,842.126,843.802,71.8173,51.9359,-12.5884
2/9/09,869.89,868.24,875.01,861.65,852.7809,851.016,847.134,90.5336,71.7413,-10.8347
2/10/09,827.16,866.87,868.05,822.99,850.3408,848.746,845.279,66.717,76.356,-70.6227
2/11/09,833.74,827.41,838.22,822.3,848.7597,849.048,841.244,42.9885,66.7464,-61.457
2/12/09,835.19,829.91,835.48,808.06,847.4674,846.916,840.249,26.2602,45.3219,-61.1318
2/13/09,826.84,833.95,839.43,825.21,845.5029,838.564,840.345,31.2245,33.4911,-73.0945
2/17/09,789.17,818.61,818.61,789.17,840.1378,822.42,836.718,22.8579,26.7808,-100
2/18/09,788.42,791.06,796.17,780.43,835.2123,814.672,831.709,13.8644,22.6489,-91.5521
2/19/09,778.94,787.91,797.58,777.03,829.8531,803.712,826.38,5.5344,14.0856,-98.0506
2/20/09,770.05,775.87,778.69,754.25,824.1575,790.684,818.8,11.7174,10.3721,-86.9162
2/23/09,743.33,773.25,777.85,742.37,816.4597,773.982,806.273,7.623,8.2916,-99.2762
2/24/09,773.14,744.69,775.49,744.69,812.334,770.776,796.598,25.1803,14.8402,-76.8019
2/25/09,764.9,770.64,780.12,752.89,807.8165,766.072,790.372,32.5999,21.8011,-83.0142
2/26/09,752.83,765.76,779.42,751.75,802.5797,760.85,782.281,41.4164,33.0655,-92.114
2/27/09,735.09,749.93,751.27,734.52,796.1521,753.858,772.271,23.2555,32.4239,-99.5943
3/2/09,700.82,729.57,729.57,699.7,787.0728,745.356,759.669,10.1171,24.9297,-99.3347
3/3/09,696.33,704.44,711.67,692.3,778.4307,729.994,750.385,2.4106,11.9277,-97.2609
3/4/09,712.87,698.6,724.12,698.6,772.1868,719.588,742.83,9.8643,7.464,-86.0192
3/5/09,682.55,708.27,708.27,677.93,763.65,705.532,733.191,11.4998,7.9249,-97.1393
3/6/09,683.38,684.04,699.09,666.79,756.0052,695.19,724.524,18.7787,13.3809,-89.0726
3/9/09,676.53,680.76,695.27,672.88,748.4361,690.332,717.844,16.5715,15.6167,-92.5529
3/10/09,719.6,679.28,719.6,679.28,745.6898,694.986,712.49,45.177,26.8424,-59.6223
3/11/09,721.36,719.59,731.92,713.85,743.3727,696.684,708.136,64.2972,42.0152,-51.8486
3/12/09,750.74,720.89,752.63,714.76,744.0743,710.322,707.927,91.2334,66.9025,-25.9243
3/13/09,756.55,751.97,758.29,742.46,745.2625,724.956,710.073,93.1824,82.9043,-20.7977
3/16/09,753.89,758.84,774.53,753.37,746.0842,740.428,715.38,91.3639,91.9266,-23.1448
3/17/09,778.12,753.88,778.12,749.93,749.1352,752.132,723.559,92.0978,92.2147,-1.1542
3/18/09,794.35,776.01,803.04,765.64,753.4414,766.73,731.707,89.4957,90.9858,-6.378
3/19/09,784.04,797.92,803.24,781.82,756.3555,773.39,741.856,86.189,89.2608,-14.0711
3/20/09,768.54,784.58,788.91,766.2,757.5159,775.788,750.372,64.492,80.0589,-25.4306
3/23/09,822.92,772.31,823.37,772.31,763.7449,789.594,765.011,67.569,72.75,-0.2874
3/24/09,806.12,820.6,823.65,805.48,767.7806,795.194,773.663,68.0258,66.6956,-11.1756
3/25/09,813.88,806.81,826.78,791.37,772.171,799.1,782.915,82.6247,72.7398,-8.063
3/26/09,832.86,814.06,832.98,814.06,777.9509,808.864,791.127,82.769,77.8065,-0.075
3/27/09,815.94,828.68,828.68,813.43,781.5689,818.344,797.066,83.4799,82.9579,-11.0865
3/30/09,787.53,809.07,809.07,779.81,782.1367,811.266,800.43,62.0845,76.1112,-38.1516
3/31/09,797.87,790.88,810.48,790.88,783.6351,809.616,802.405,40.1332,61.8992,-29.6989
4/1/09,811.08,793.59,813.62,783.32,786.2489,809.056,804.078,35.7658,45.9945,-24.1935
4/2/09,834.38,814.53,845.61,814.53,790.8328,809.36,809.112,58.5704,44.8231,-11.737
4/3/09,842.5,835.13,842.5,826.7,795.7535,814.672,816.508,79.0061,57.7807,-3.2504
4/6/09,835.48,839.75,839.75,822.79,799.537,824.262,817.764,87.3147,74.9637,-12.6673
4/7/09,815.55,834.12,834.12,814.53,801.062,827.798,818.707,76.9176,81.0794,-37.8542
4/8/09,825.16,816.76,828.42,814.84,803.3571,830.614,819.835,56.5604,73.5976,-25.7524
4/9/09,856.56,829.29,856.91,829.29,808.424,835.05,822.205,61.706,65.0613,-0.4137
4/13/09,858.73,855.33,864.31,845.35,813.215,838.296,826.484,74.0556,64.1073,-6.6036
4/14/09,841.5,856.88,856.88,840.25,815.9089,839.5,831.881,80.7144,72.1587,-26.9941
4/15/09,852.06,839.44,852.93,835.58,819.3518,846.802,837.3,72.7355,75.8352,-14.497
4/16/09,865.3,854.54,870.35,847.04,823.7278,854.83,842.722,72.3723,75.2741,-5.5776
4/17/09,869.6,865.18,875.63,860.87,828.0966,857.438,846.244,82.6274,75.9117,-6.2931
4/20/09,832.39,868.27,868.27,832.39,828.5055,852.17,845.233,57.5482,70.8493,-46.8422
4/21/09,850.08,831.25,850.09,826.83,830.5602,853.886,846.693,44.1957,61.4571,-27.6785
4/22/09,843.55,847.26,861.78,840.57,831.7973,852.184,849.493,27.3019,43.0153,-52.5041
4/23/09,851.92,844.62,852.87,835.45,833.7138,849.508,852.169,44.4399,38.6458,-38.8053
4/24/09,866.23,853.91,871.8,853.91,836.8106,848.834,853.136,57.7634,43.1684,-15.3847
4/27/09,857.51,862.82,868.83,854.65,838.7819,853.858,853.014,69.0837,57.0956,-29.6563
4/28/09,855.16,854.48,864.48,847.12,840.3418,854.874,854.38,70.02,65.6224,-33.6734
4/29/09,873.64,856.85,882.06,856.85,843.513,860.892,856.538,68.1271,69.0769,-15.2453
4/30/09,872.81,876.59,888.7,868.51,846.3032,865.07,857.289,65.9808,68.0426,-25.6829
5/1/09,877.52,872.74,880.48,866.1,849.2762,867.328,858.081,72.2773,68.7951,-18.0701
5/4/09,907.24,879.21,907.85,879.21,854.7966,877.274,865.566,77.9641,72.0741,-0.7529
5/5/09,903.8,906.1,907.7,897.34,859.4636,887.002,870.938,88.0555,79.4323,-4.9988
5/6/09,919.53,903.95,920.28,903.95,865.1842,896.18,878.536,96.5567,87.5254,-0.8026
5/7/09,907.39,919.58,929.58,901.36,869.2038,903.096,884.083,85.2396,89.9506,-21.5961
5/8/09,929.23,909.03,930.17,909.03,874.9206,913.438,890.383,87.2718,89.6893,-0.9096
5/11/09,909.24,922.99,922.99,908.68,878.1891,913.838,895.556,66.4823,79.6645,-22.0967
5/12/09,908.35,910.52,915.57,896.46,881.0616,914.748,900.875,56.558,70.104,-23.0363
5/13/09,883.92,905.4,905.4,882.8,881.3338,907.626,901.903,24.6277,49.2226,-55.6894
5/14/09,893.07,884.24,898.36,882.52,882.4515,904.762,903.929,19.9254,33.7037,-44.6719
5/15/09,882.88,892.76,896.97,878.94,882.4923,895.492,904.465,11.1498,18.5676,-56.9416
5/18/09,909.71,886.07,910,886.07,885.0845,895.586,904.712,38.3624,23.1459,-27.905
5/19/09,908.13,909.67,916.39,905.22,887.2793,895.542,905.145,56.9635,35.4919,-34.3998
5/20/09,903.47,908.62,924.6,901.37,888.8213,899.452,903.539,71.8898,55.7386,-41.6732
5/21/09,888.33,900.42,900.42,879.61,888.7745,898.504,901.633,50.744,59.8658,-81.6709
5/22/09,887,888.68,896.65,883.75,888.6055,899.328,897.41,30.238,50.9573,-84.267
5/26/09,910.33,887,911.76,881.46,890.6745,899.452,897.519,35.091,38.691,-38.7273
5/27/09,893.06,909.95,913.84,891.87,890.9017,896.438,895.99,38.2011,34.5101,-72.438
5/28/09,906.83,892.96,909.45,887.6,892.4187,897.11,898.281,59.2328,44.175,-45.5592
5/29/09,919.14,907.02,920.02,903.56,894.9636,903.272,900.888,69.0448,55.4929,-11.9579
6/1/09,942.87,923.26,947.77,923.26,899.5261,914.446,906.887,89.9497,72.7424,-7.119
6/2/09,944.74,942.87,949.38,938.46,903.8322,921.328,910.39,94.2726,84.4223,-6.5872
6/3/09,931.76,942.51,942.51,923.85,906.492,929.068,912.753,85.5265,89.9162,-25.0142
6/4/09,942.46,932.49,942.47,929.32,909.9175,936.194,916.652,82.9555,87.5848,-9.8239
6/5/09,940.09,945.67,951.69,934.13,912.7911,940.384,921.828,71.8583,80.1134,-16.0932
6/8/09,939.14,938.12,946.33,926.44,915.3005,939.638,927.042,66.3389,73.7176,-17.4112
6/9/09,942.43,940.35,946.92,936.15,917.8842,939.176,930.252,60.2859,66.161,-12.8468
6/10/09,939.15,942.73,949.77,927.97,919.9096,940.654,934.861,57.3321,61.319,-17.3973
6/11/09,944.89,939.04,956.23,939.04,922.2887,941.14,938.667,59.6696,59.0959,-15.1665
6/12/09,946.21,943.44,946.3,935.66,924.5669,942.364,941.374,59.545,58.8489,-13.401
6/15/09,923.72,942.45,942.45,919.65,924.4862,939.28,939.459,46.4748,55.2298,-47.37
6/16/09,911.97,925.6,928,911.6,923.2942,933.188,936.182,26.1066,44.0421,-64.4908
6/17/09,910.71,911.89,918.44,903.78,922.0957,927.5,934.077,8.3893,26.9902,-86.4249
6/18/09,918.37,910.86,921.93,907.94,921.7409,922.196,931.668,16.1183,16.8714,-72.1831
6/19/09,921.23,919.96,927.09,915.8,921.6922,917.2,929.782,30.8837,18.4637,-66.7303
6/22/09,893.04,918.13,918.13,893.04,918.9634,911.064,925.172,26.4795,24.4938,-100
6/23/09,895.1,893.46,898.69,888.86,916.6907,907.69,920.439,20.4825,25.9486,-90.7377
6/24/09,900.94,896.31,910.85,896.31,915.1907,905.736,916.618,15.9735,20.9785,-82.0691
6/25/09,920.26,899.45,921.42,896.27,915.6734,906.114,914.155,43.3516,26.6025,-53.3917
6/26/09,918.9,918.84,922,913.03,915.9807,905.648,911.424,68.1262,42.4838,-55.4104
6/29/09,927.23,919.86,927.99,916.18,917.0521,912.486,911.775,90.2793,67.2524,-43.0459
6/30/09,919.32,927.15,930.01,912.86,917.2681,917.33,912.51,85.6734,81.3596,-54.787
7/1/09,923.33,920.82,931.92,920.82,917.8454,921.808,913.772,80.7596,85.5708,-39.9895
7/2/09,896.42,921.24,921.24,896.42,915.8049,917.04,911.577,48.0737,71.5022,-85.8929
7/6/09,898.72,894.27,898.72,886.36,914.1778,913.004,909.326,34.3446,54.3927,-72.871
7/7/09,881.03,898.6,898.6,879.93,911.0208,903.764,908.125,9.7483,30.7222,-97.8841
7/8/09,879.56,881.9,886.8,869.32,908.0246,895.812,906.571,15.2009,19.7646,-83.6422
7/9/09,882.68,881.28,887.86,878.45,905.6108,887.682,904.745,14.7352,13.2281,-78.6582
7/10/09,879.13,880.03,883.57,872.81,903.0888,884.224,900.632,25.1524,18.3628,-84.3291
7/13/09,901.05,879.57,901.05,875.32,902.8946,884.69,898.847,53.0331,30.9735,-49.3131
7/14/09,905.84,900.77,905.84,896.5,903.1752,889.652,896.708,77.7891,51.9915,-41.6613
7/15/09,932.68,910.15,933.95,910.15,905.9851,900.276,898.044,99.3076,76.7099,-1.9651
7/16/09,940.74,930.17,943.96,927.45,909.2951,911.888,899.785,97.799,91.6319,-4.3141
7/17/09,940.38,940.56,941.89,934.65,912.2556,924.138,904.181,96.0605,97.7224,-4.7964
7/20/09,951.13,942.07,951.62,940.99,915.9579,934.154,909.422,96.4566,96.772,-0.5954
7/21/09,954.58,951.97,956.53,943.22,919.6362,943.902,916.777,96.5637,96.3602,-2.236
7/22/09,954.07,953.4,959.83,947.75,922.9156,948.18,924.228,92.3726,95.1309,-6.3639
7/23/09,976.29,954.07,979.42,953.27,927.9989,955.29,933.589,90.3385,93.0916,-2.8429
7/24/09,979.26,972.16,979.79,965.95,932.8809,963.066,943.602,91.2847,91.3319,-0.4797
7/27/09,982.18,978.63,982.49,972.29,937.5761,969.276,951.715,96.9511,92.8581,-0.2739
7/28/09,979.62,981.48,982.35,969.35,941.5802,974.284,959.093,96.5278,94.9212,-2.6167
7/29/09,975.15,977.66,977.76,968.65,944.7774,978.5,963.34,88.6099,94.0296,-6.6922
7/30/09,986.75,976.01,996.68,976.01,948.7748,980.592,967.941,78.1018,87.7465,-8.1823
7/31/09,987.48,986.8,993.18,982.85,952.461,982.236,972.651,69.9149,78.8755,-9.1835
8/3/09,1002.63,990.22,1003.61,990.22,957.239,986.326,977.801,77.3537,75.1234,-1.0486
8/4/09,1005.65,1001.41,1007.12,996.68,961.8495,991.532,982.908,86.8512,78.0399,-1.8451
8/5/09,1002.72,1005.41,1006.64,994.31,965.742,997.046,987.773,93.0774,85.7608,-6.0715
8/6/09,997.08,1004.06,1008,992.49,968.7265,999.112,989.852,79.5387,86.4891,-16.296
8/7/09,1010.48,999.83,1018,999.83,972.7031,1003.712,992.974,71.7891,81.4684,-10.0562
8/10/09,1007.1,1008.89,1010.12,1000.99,975.979,1004.606,995.466,62.2608,71.1962,-15.516
8/11/09,994.35,1005.77,1005.77,992.4,977.7286,1002.346,996.939,45.9396,59.9965,-36.5364
8/12/09,1005.81,994,1012.78,993.36,980.403,1002.964,1000.005,39.0904,49.0969,-23.4198
8/13/09,1012.73,1005.86,1013.14,1000.82,983.4818,1006.094,1002.603,46.4712,43.8338,-10.6789
8/14/09,1004.09,1012.23,1012.6,994.6,985.4445,1004.816,1004.264,62.7204,49.4274,-28.1864
8/17/09,979.73,998.18,998.18,978.51,984.9002,999.342,1001.974,46.4338,51.8752,-77.5482
8/18/09,989.67,980.62,991.2,980.62,985.3545,998.406,1000.376,30.7046,46.6196,-67.4685
8/19/09,996.46,986.88,999.61,980.62,986.4122,996.536,999.75,29.1943,35.4442,-54.5454
8/20/09,1007.37,996.41,1008.92,996.39,988.4081,995.464,1000.779,56.2394,38.7128,-26.9182
8/21/09,1026.13,1009.06,1027.59,1009.06,992.0007,999.872,1002.344,77.8391,54.4243,-2.9747
8/24/09,1025.5699,1026.59,1035.8199,1022.48,995.1978,1009.04,1004.191,87.7049,73.9278,-17.8852
8/25/09,1028,1026.63,1037.75,1026.21,998.3218,1016.706,1007.556,87.13,84.2247,-16.4585
8/26/09,1028.12,1027.35,1032.47,1021.57,1001.1597,1023.038,1009.787,80.3605,85.0651,-16.2559
8/27/09,1030.98,1027.8101,1033.33,1016.2,1003.9997,1027.76,1011.612,78.6844,82.0583,-11.4281
8/28/09,1028.9301,1031.62,1039.47,1023.13,1006.3741,1028.32,1014.096,69.2751,76.1067,-17.2899
8/31/09,1020.62,1025.21,1025.21,1014.62,1007.7308,1027.33,1018.185,51.7512,66.5702,-30.9219
9/1/09,998.04,1019.52,1028.45,996.28,1006.8079,1021.338,1019.022,27.6419,49.5561,-67.9626
9/2/09,994.75,996.07,1000.34,991.97,1005.6595,1014.664,1018.851,11.3575,30.2502,-73.3596
9/3/09,1003.24,996.12,1003.43,992.25,1005.4291,1009.116,1018.438,11.218,16.7391,-59.4324
9/4/09,1016.4,1003.84,1016.48,1001.65,1006.4739,1006.61,1017.465,32.1825,18.2527,-39.2013
9/8/09,1025.39,1018.67,1026.0699,1018.67,1008.2755,1007.564,1017.447,60.7689,34.7231,-23.9252
9/9/09,1033.37,1025.36,1036.34,1023.97,1010.6654,1014.63,1017.984,83.9622,58.9712,-12.8421
9/10/09,1044.14,1032.99,1044.14,1028.04,1013.8535,1024.508,1019.586,94.9728,79.9013,0
9/11/09,1042.73,1043.92,1048.1801,1038.4,1016.6036,1032.406,1020.761,93.8644,90.9332,-9.6959
9/14/09,1049.34,1040.15,1049.74,1035,1019.7214,1038.994,1022.802,95.6665,94.8346,-0.6924
9/15/09,1052.63,1049.03,1056.04,1043.42,1022.8555,1044.442,1026.003,92.1221,93.8844,-5.3224
9/16/09,1068.76,1053.99,1068.76,1052.87,1027.2274,1051.52,1033.075,96.0265,94.605,0
9/17/09,1065.49,1067.87,1074.77,1061.2,1030.8714,1055.79,1040.149,88.6776,92.2754,-11.2078
9/18/09,1068.3,1066.6,1071.52,1064.27,1034.4361,1060.904,1046.655,86.7991,90.501,-7.814
9/21/09,1064.66,1067.14,1067.28,1057.46,1037.3145,1063.968,1051.481,76.0495,83.8421,-12.2101
9/22/09,1071.66,1066.35,1073.8101,1066.35,1040.5855,1067.774,1056.108,79.094,80.6475,-3.756
9/23/09,1060.87,1072.6899,1080.15,1060.39,1042.5174,1066.196,1058.858,56.193,70.4455,-21.934
9/24/09,1050.78,1062.5601,1066.29,1045.85,1043.3043,1063.254,1059.522,38.4004,57.8958,-37.414
9/25/09,1044.38,1049.48,1053.47,1041.17,1043.4068,1058.47,1059.687,12.5457,35.713,-58.1815
9/28/09,1062.98,1045.38,1065.13,1045.38,1045.2709,1058.134,1061.051,26.1866,25.7109,-30.5625
9/29/09,1060.61,1063.6899,1069.62,1057.83,1046.7317,1055.924,1061.849,38.0194,25.5839,-37.4977
9/30/09,1057.08,1061.02,1063.4,1046.47,1047.7173,1055.166,1060.681,53.9152,39.3737,-51.0965
10/1/09,1029.85,1054.91,1054.91,1029.45,1046.0156,1050.98,1057.117,35.5966,42.5104,-99.211
10/2/09,1025.21,1029.71,1030.6,1019.95,1044.0341,1047.146,1052.808,22.5027,37.3382,-91.2625
10/5/09,1040.46,1026.87,1042.58,1025.92,1043.6937,1042.642,1050.388,17.626,25.2418,-65.9303
10/6/09,1054.72,1042.02,1060.55,1042.02,1044.7439,1041.464,1048.694,43.9684,28.0324,-42.2426
10/7/09,1057.58,1053.65,1058.02,1050.1,1045.9663,1041.564,1048.365,71.3333,44.3092,-37.4918
10/8/09,1065.48,1060.03,1070.67,1060.03,1047.8248,1048.69,1049.835,87.4915,67.5977,-24.3688
10/9/09,1071.49,1065.28,1071.51,1063,1050.0786,1057.946,1052.546,94.1359,84.3203,-14.3854
10/12/09,1076.1899,1071.63,1079.46,1071.63,1052.5654,1065.092,1053.867,93.6631,91.7635,-6.5782
10/13/09,1073.1899,1074.96,1075.3,1066.71,1054.5297,1068.786,1055.125,89.9555,92.5848,-10.5361
10/14/09,1092.02,1078.6801,1093.17,1078.6801,1058.1002,1075.674,1058.619,88.8134,90.8106,-1.5706
10/15/09,1096.5601,1090.36,1096.5601,1086.41,1061.763,1081.89,1065.29,91.7247,90.1645,0
10/16/09,1087.6801,1094.67,1094.67,1081.53,1064.2313,1085.128,1071.537,88.927,89.8217,-11.5912
10/19/09,1097.91,1088.22,1100.17,1086.48,1067.4388,1089.472,1077.282,87.8323,89.4947,-2.8173
10/20/09,1091.0601,1098.64,1098.64,1086.16,1069.6884,1093.046,1080.916,73.7017,83.487,-11.3562
10/21/09,1081.4,1090.36,1101.36,1080.77,1070.8038,1090.922,1083.298,51.3046,70.9462,-24.5178
10/22/09,1092.91,1080.96,1095.21,1074.3101,1072.9092,1090.192,1086.041,43.1432,56.0498,-11.2009
10/23/09,1079.6,1095.62,1095.83,1075.49,1073.5464,1088.576,1086.852,30.4592,41.6356,-36.6701
10/26/09,1066.95,1080.36,1091.75,1065.23,1072.9182,1082.384,1085.928,31.0261,34.8762,-67.1284
10/27/09,1063.41,1067.54,1072.48,1060.62,1072.0126,1076.854,1084.95,10.3883,23.9579,-91.8219
10/28/09,1042.63,1061.51,1063.26,1042.1899,1069.2143,1069.1,1080.011,4.1431,15.1858,-99.2563
10/29/09,1066.11,1043.6899,1066.83,1043.6899,1068.9186,1063.74,1076.966,17.4208,10.6508,-59.5741
10/30/09,1036.1899,1065.41,1065.41,1033.38,1065.8016,1055.058,1071.817,16.7427,12.7689,-95.8665
11/2/09,1042.88,1036.1801,1052.1801,1029.38,1063.6186,1050.244,1066.314,26.9101,20.3579,-81.2448
11/3/09,1045.41,1040.92,1046.36,1033.9399,1061.8845,1046.644,1061.749,26.3135,23.3221,-77.7299
11/4/09,1046.5,1047.14,1061,1045.15,1060.4193,1047.418,1058.259,39.9469,31.0568,-76.2156
11/5/09,1066.63,1047.3,1066.65,1047.3,1061.0108,1047.522,1055.631,62.8215,43.0273,-48.2495
11/6/09,1069.3,1064.95,1071.48,1059.3199,1061.8002,1054.144,1054.601,80.1609,60.9764,-44.5401
11/9/09,1093.08,1072.3101,1093.1899,1072.3101,1064.7792,1064.184,1057.214,98.1942,80.3922,-11.5032
11/10/09,1093.01,1091.86,1096.42,1087.4,1067.4679,1073.704,1060.174,95.9951,91.4501,-5.0866
11/11/09,1098.51,1096.04,1105.37,1093.8101,1070.4243,1084.106,1065.762,93.7833,95.9909,-9.0275
11/12/09,1087.24,1098.3101,1101.97,1084.9,1072.0258,1088.228,1067.875,80.7218,90.1667,-23.8584
11/13/09,1093.48,1087.59,1097.79,1085.33,1074.069,1093.064,1073.604,70.9505,81.8185,-15.6468
11/16/09,1109.3,1094.13,1113.6899,1094.13,1077.4244,1096.308,1080.246,69.8056,73.8259,-5.2069
11/17/09,1110.3199,1109.22,1110.52,1102.1899,1080.5573,1099.77,1086.737,79.0272,73.2611,-3.9972
11/18/09,1109.8,1109.4399,1111.1,1102.7,1083.3423,1102.028,1093.067,86.5117,78.4482,-4.6138
11/19/09,1094.9,1106.4399,1106.4399,1088.4,1084.443,1103.56,1095.894,69.5094,78.3494,-22.2867
11/20/09,1091.38,1094.66,1094.66,1086.8101,1085.1037,1103.14,1098.102,45.745,67.2554,-27.9748
11/23/09,1106.24,1094.86,1112.38,1094.86,1087.1167,1102.528,1099.418,42.2446,52.4997,-10.8695
11/24/09,1105.65,1105.83,1107.5601,1097.63,1088.8818,1101.594,1100.682,55.5563,47.8486,-12.1102
11/25/09,1110.63,1106.49,1111.1801,1104.75,1090.953,1101.76,1101.894,80.9412,59.5807,-5.628
11/27/09,1091.49,1105.47,1105.47,1083.74,1091.0042,1101.078,1102.319,64.6321,67.0432,-53.6491
11/30/09,1095.63,1091.0699,1097.24,1086.25,1091.4447,1101.928,1102.534,53.9105,66.4946,-60.3004
12/1/09,1108.86,1098.89,1112.28,1098.89,1093.1033,1102.452,1102.49,52.1974,56.9133,-16.1268
12/2/09,1109.24,1109.03,1115.58,1105.29,1094.6401,1103.17,1102.382,69.8734,58.6604,-19.912
12/3/09,1099.92,1110.59,1117.28,1098.74,1095.143,1101.028,1101.394,72.1152,64.7287,-51.759
12/4/09,1105.98,1100.4301,1119.13,1096.52,1096.1751,1103.926,1102.502,62.7783,68.2557,-37.1574
12/7/09,1103.25,1105.52,1110.72,1100.83,1096.8489,1105.45,1103.689,46.0042,60.2993,-44.8714
12/8/09,1091.9399,1103.04,1103.04,1088.61,1096.3814,1102.066,1102.259,33.5608,47.4478,-76.8298
12/9/09,1095.95,1091.0699,1097.04,1085.89,1096.3403,1099.408,1101.289,23.6469,34.404,-65.4989
12/10/09,1102.35,1098.6899,1106.25,1098.6899,1096.9126,1099.894,1100.461,30.2313,29.1463,-47.4146
12/11/09,1106.41,1103.96,1108.5,1101.34,1097.8171,1099.98,1101.953,54.1418,36.0067,-35.9423
12/14/09,1114.11,1107.84,1114.76,1107.84,1099.3688,1102.152,1103.801,76.6364,53.6698,-14.1848
