0,1,2,3,
0.462835491,0.423800403,1141.654873,1110.88,
0.439689577,0.485762123,1123.406865,1159.73,
0.459006995,0.480764596,1138.636525,1155.79,
0.464425594,0.500906912,1142.908494,1171.67,
0.479768306,0.482857342,1155.004535,1157.4399,
0.479583323,0.455257043,1154.858696,1135.6801,
0.46651262,0.456854983,1144.553885,1136.9399,
0.463169128,0.436383008,1141.917909,1120.8,
0.454344094,0.429089664,1134.96034,1115.05,
0.447532564,0.373964662,1129.590198,1071.59,
0.418496937,0.3943859,1106.6988,1087.6899,
0.427875012,0.376577582,1114.092381,1073.65,
0.428803295,0.377059577,1114.82423,1074.03,
0.424258173,0.369347658,1111.240901,1067.95,
0.43093437,0.413881581,1116.504348,1103.0601,
0.445334941,0.396567689,1127.857614,1089.41,
0.446892172,0.372848463,1129.08532,1070.71,
0.438253045,0.407945306,1122.274318,1098.38,
0.448543668,0.413589721,1130.387342,1102.83,
0.455547631,0.365453646,1135.909197,1064.88,
0.434252024,0.34717589,1119.119953,1050.47,
0.41823554,0.361800632,1106.492718,1062,
0.413975656,0.353796852,1103.134267,1055.6899,
0.412009299,0.393307881,1101.584011,1086.84,
0.440222889,0.399345502,1123.827324,1091.6,
0.452550977,0.396846738,1133.546665,1089.63,
0.454466313,0.429317977,1135.056697,1115.23,
0.46580556,0.428531564,1143.996446,1114.61,
0.463193744,0.430345387,1141.937316,1116.04,
0.469057411,0.432209947,1146.560172,1117.51,
0.470943779,0.426743109,1148.047366,1113.2,
0.466175169,0.404051421,1144.287841,1095.3101,
0.454971343,0.399903601,1135.454857,1092.04,
0.449328184,0.376628192,1131.005847,1073.6899,
0.434608251,0.38052233,1119.400799,1076.76,
0.430292845,0.37774439,1115.998576,1074.5699,
0.428117871,0.335468486,1114.283849,1041.24,
0.40334776,0.322112153,1094.755341,1030.71,
0.385520667,0.317875671,1080.700639,1027.37,
0.372041732,0.311799997,1070.073981,1022.58,
0.370527953,0.318750999,1068.880533,1028.0601,
0.370194674,0.359606286,1068.617779,1060.27,
0.381816417,0.372264996,1077.780245,1070.25,
0.390859038,0.38204442,1084.909357,1077.96,
0.400478184,0.383046462,1092.492996,1078.75,
0.405047148,0.404089347,1096.095121,1095.34,
0.416863143,0.403873717,1105.410734,1095.17,
0.419926643,0.405535331,1107.825966,1096.48,
0.423280299,0.365453646,1110.469955,1064.88,
0.404170424,0.373533404,1095.40392,1071.25,
0.405671537,0.389046031,1096.587383,1083.48,
0.41048038,0.371427847,1100.378627,1069.59,
0.407767117,0.401971106,1098.239517,1093.67,
0.421758115,0.413374092,1109.269881,1102.66,
0.429687053,0.429038927,1115.520976,1115.01,
0.440325648,0.42755489,1123.908337,1113.84,
0.438561499,0.417775466,1122.5175,1106.13,
0.438104331,0.411940791,1122.157074,1101.53,
0.434242874,0.412029579,1119.11274,1101.6,
0.436883092,0.442801152,1121.194261,1125.86,
0.454269677,0.43595175,1134.901671,1120.46,
0.458446801,0.444551554,1138.194873,1127.24,
0.466328472,0.442737858,1144.408704,1125.8101,
0.468257248,0.437448471,1145.929332,1121.64,
0.467068404,0.445249179,1144.992059,1127.79,
0.472228289,0.436712921,1149.06006,1121.0601,
0.468969375,0.396643793,1146.490765,1089.47,
0.439033836,0.389210924,1122.889886,1083.61,
0.430189461,0.383680666,1115.917069,1079.25,
0.425984144,0.383845559,1112.601639,1079.38,
0.430199176,0.400537805,1115.924728,1092.54,
0.437776804,0.402592625,1121.898854,1094.16,
0.440767139,0.37908903,1124.256405,1075.63,
0.423279315,0.374091376,1110.469179,1071.6899,
0.412036151,0.368599297,1101.605181,1067.36,
0.404169112,0.348951661,1095.402887,1051.87,
0.393662065,0.353340352,1087.119236,1055.33,
0.389520407,0.343053565,1083.853993,1047.22,
0.384913236,0.365085808,1080.221746,1064.59,
0.387566298,0.345209858,1082.313394,1048.92,
0.383767873,0.345729905,1079.318753,1049.33,
0.37749663,0.38499981,1074.374568,1080.29,
0.392782301,0.39744289,1086.425638,1090.1,
0.406348765,0.415720646,1097.121303,1104.51,
0.418738514,0.399649919,1106.889257,1091.84,
0.415114462,0.408566826,1104.032091,1098.87,
0.420279533,0.415302198,1108.104181,1104.1801,
0.424143404,0.422113421,1111.150418,1109.55,
0.432970643,0.437778257,1118.109725,1121.9,
0.435378969,0.436763531,1120.008425,1121.1,
0.437606961,0.441798983,1121.764952,1125.0699,
0.446309835,0.441279062,1128.626211,1124.66,
0.451812148,0.442458682,1132.964179,1125.59,
0.453749865,0.464173823,1134.491856,1142.71,
0.463293225,0.460457388,1142.015745,1139.78,
0.464231849,0.453481145,1142.755747,1134.28,
0.463879645,0.441494692,1142.478073,1124.83,
0.45682618,0.471733533,1136.917192,1148.67,
0.473222554,0.463476198,1149.843929,1142.16,
0.476075083,0.470503177,1152.092835,1147.7,
0.482718229,0.466736006,1157.330225,1144.73,
0.481153309,0.462258527,1156.096458,1141.2,
0.472863883,0.468651302,1149.561157,1146.24,
0.475964516,0.456969266,1152.005665,1137.03,
0.471576154,0.487055899,1148.545924,1160.75,
0.489183515,0.486066541,1162.427392,1159.97,
0.49406749,0.483644009,1166.277869,1158.0601,
0.496546179,0.492636893,1168.232042,1165.15,
0.501308143,0.492852395,1171.986327,1165.3199,
0.511666059,0.498496937,1180.152405,1169.77,
0.51184535,0.509062774,1180.293756,1178.1,
0.511619329,0.503621431,1180.115563,1173.8101,
0.509941876,0.506639988,1178.793076,1176.1899,
0.511550784,0.517446949,1180.061523,1184.71,
0.523782253,0.493588199,1189.704691,1165.9,
0.510518909,0.509151562,1179.248002,1178.17,
0.520770252,0.511802534,1187.330059,1180.26,
0.522945821,0.515379444,1189.045256,1183.08,
0.53413862,0.5186012,1197.869547,1185.62,
0.533701122,0.518626568,1197.524627,1185.64,
0.535684943,0.514580347,1199.088652,1182.45,
0.532258749,0.51626733,1196.387475,1183.78,
0.535121024,0.515607758,1198.644064,1183.26,
0.539348781,0.517028374,1201.977186,1184.38,
0.541202486,0.528684915,1203.438628,1193.5699,
0.55409193,0.534253352,1213.600537,1197.96,
0.557132125,0.563553698,1215.997396,1221.0601,
0.56105262,0.569629244,1219.088275,1225.85,
0.564085364,0.566331384,1221.47926,1223.25,
0.569262505,0.553837568,1225.560866,1213.4,
0.563792586,0.560572813,1221.248437,1218.71,
0.568969965,0.554015145,1225.330231,1213.54,
0.56843555,0.535838861,1224.908903,1199.21,
0.559522569,0.533986986,1217.881998,1197.75,
0.559580326,0.509367191,1217.927533,1178.34,
0.540696323,0.509684293,1203.039574,1178.59,
0.538735211,0.532642347,1201.493453,1196.6899,
0.550845325,0.536498434,1211.040946,1199.73,
0.558434904,0.534101143,1217.024494,1197.84,
0.559963703,0.512398686,1218.229784,1180.73,
0.543492913,0.534748031,1205.244378,1198.35,
0.555185378,0.523395781,1214.4626,1189.4,
0.553463757,0.521315593,1213.105291,1187.76,
0.547904372,0.512170373,1208.722328,1180.55,
0.536260784,0.544540012,1199.542639,1206.0699,
0.55636245,0.564149723,1215.390592,1221.53,
0.566741526,0.56818326,1223.573352,1224.71,
0.575320184,0.566166491,1230.33668,1223.12,
0.576582193,0.566965588,1231.331635,1223.75,
0.562876582,0.572711475,1220.526269,1228.28,
0.570106387,0.57869836,1226.226175,1233,
0.574487925,0.588084577,1229.680535,1240.4,
0.58034277,0.588160682,1234.296436,1240.46,
0.581520617,0.589593983,1235.225039,1241.59,
0.584641933,0.581526909,1237.685854,1235.23,
0.580500543,0.591217545,1234.420823,1242.87,
0.585519791,0.592536689,1238.377948,1243.91,
0.588194311,0.596557541,1240.486513,1247.08,
0.595615029,0.606095968,1246.336933,1254.6,
0.601881444,0.611474017,1251.277312,1258.84,
0.61357373,0.608848413,1260.495393,1256.77,
0.613901615,0.609825087,1260.753894,1257.54,
0.619793773,0.611055442,1265.399212,1258.51,
0.621613085,0.61266632,1266.83354,1259.78,
0.624809623,0.610256345,1269.353658,1257.88,
0.625259638,0.609951927,1269.708446,1257.64,
0.627611399,0.62800137,1271.562551,1271.87,
