Close Price,0,1,2,3,4,5,6
1070.71,-150733.7119,-429600.5236,2070954.191,-27878124.31,-35018524.6,-35362533.32,-35820262.33
1098.38,-134654.0615,-387519.9796,1870825.377,-25076527.68,-31498228.8,-31808022.91,-32220442.46
1102.83,-163578.1657,-458820.4377,2210323.848,-30001367.04,-37688383.16,-38057781.39,-38548721.6
1064.88,-161429.7916,-464817.4259,2238907.143,-29955316.65,-37625574.31,-37995827.6,-38488903.92
1050.47,-232585.9856,-633736.9412,3041734.387,-41853104.6,-52582850.66,-53096330.23,-53777546.28
1062,-155780.0376,-450801.4358,2171662.519,-28978441.26,-36397698.24,-36756138.81,-37233643.78
1055.69,-163035.0283,-466755.3971,2247573.533,-30158325.34,-37881557.68,-38254033.74,-38749865.81
1086.84,-84834.9145,-265417.4181,1289677.085,-16619897.55,-20868598.91,-21076129.37,-21353874.93
1091.6,-29348.86931,-117844.7018,587445.9349,-6878187.791,-8628749.758,-8717013.179,-8836666.717
1089.63,-102271.7648,-301719.0115,1462512.337,-19400109.65,-24366025.67,-24606367.54,-24926740.9
1115.23,-59236.39567,-197489.5393,966979.3241,-12142585.82,-15243148.54,-15395863.36,-15600950.7
1114.61,-99211.23092,-299826.6771,1454204.469,-19054613.8,-23929389.53,-24166238.46,-24482497.23
1116.04,-68726.29419,-220163.7086,1075071.436,-13740320.78,-17251714.06,-17423677.92,-17654046.68
1117.51,-18155.25538,-95113.01248,480177.9138,-5131254.477,-6430994.694,-6498698.029,-6591677.098
1113.2,-34309.36092,-134672.7227,668420.6646,-7871620.696,-9875526.717,-9976366.18,-10112979.08
1095.31,-32476.50997,-130054.0111,646151.4899,-7549927.157,-9471192.289,-9568137.454,-9699611.031
1092.04,-31437.82056,-127528.5982,633876.3961,-7368296.53,-9242847.812,-9337608.055,-9466208.068
1073.69,1739.385089,-48213.83754,256393.2355,-1793336.409,-2234477.43,-2262066.547,-2302400.852
1076.76,-42108.78295,-159618.2308,786386.4446,-9342157.578,-11721280.07,-11840660.32,-12002221.27
1074.57,-23106.37093,-100762.9349,505891.523,-5762090.773,-7226598.01,-7301147.547,-7402594.326
1041.24,-81713.60836,-267136.6747,1297859.784,-16353983.42,-20530241.02,-20735729.19,-21011637.35
1030.71,-88902.22682,-274488.4682,1331950.347,-17264179.2,-21678698.2,-21893928.06,-22181768.84
1027.37,-145773.1742,-428248.0558,2063806.063,-27324303.26,-34317580.96,-34656269.39,-35107975.79
1022.58,-123125.5264,-348466.3228,1683186.437,-22775311.33,-28610182.8,-28890834.17,-29263968.08
1028.06,-88914.17743,-270873.8282,1314414.79,-17156696.6,-21545150.26,-21758624.79,-22043847.14
1060.27,-86751.59971,-267937.2425,1300935.183,-16867309.71,-21180441.1,-21390701.66,-21671885.59
1070.25,-75950.98591,-237658.3757,1157182.236,-14934854.99,-18753130.47,-18939534.44,-19188951.99
1077.96,-1699.206091,-44076.46321,235981.746,-2007098.213,-2508568.02,-2537176.528,-2577758.999
1078.75,39663.86316,58940.4744,-254074.535,5054784.642,6367174.057,6424178.457,6496486.198
1095.34,42748.06855,54803.59437,-233646.3332,5231910.298,6594823.607,6652518.179,6724714.811
1095.17,57830.48935,93213.31601,-416297.0598,7829159.418,9858809.455,9948098.961,10062032.37
1096.48,16459.87359,-9377.406259,71787.42381,777237.1472,995385.5545,999238.7386,1000558.913
1064.88,-61185.71554,-208443.8819,1018800.345,-12639855.43,-15865455.15,-16024971.59,-16239570.47
1071.25,-39572.10848,-143299.6082,708158.4286,-8614156.206,-10810568.1,-10919891.36,-11067314.87
1083.48,-50467.32428,-176281.4589,865449.1878,-10647677.48,-13363918.56,-13498614.73,-13680000.82
1069.59,-85513.04715,-263281.853,1279442.469,-16626252.95,-20878235.74,-21085371.84,-21362251.08
1093.67,-48333.08705,-172163.4178,846122.1185,-10323289.91,-12955722.6,-13086627.79,-13263113.86
1102.66,-32567.6695,-130350.0478,647360.5152,-7563685.829,-9488429.267,-9585553,-9717272.636
1115.01,14470.96694,-9152.00794,70824.01231,580909.5312,746362.7152,748483.7116,747986.1007
1113.84,32830.43271,29306.29548,-111715.6317,3501511.578,4420236.636,4456870.512,4501244.433
1106.13,20127.97029,4909.374243,3933.056365,1545947.931,1959293.802,1973111.169,1988031.444
1101.53,50391.35297,73882.05241,-324044.0015,6529853.171,8226090.234,8299535.709,8392511.309
1101.6,48645.55261,75437.3255,-331800.1557,6406042.316,8067963.391,8140633.794,8233103.563
1125.86,92529.58913,182499.7638,-840700.3745,13826012.37,17394683.92,17557041.33,17767587.36
1120.46,121963.2775,255952.42,-1190070.846,18854356.47,23714506.26,23937839.72,24228809.97
1127.24,170892.9982,377054.9631,-1766173.597,27187018.03,34187761.72,34512019.33,34936000.09
1125.81,179941.4503,403012.6768,-1889792.554,28831318.53,36252937.56,36597553.64,37048675.94
1121.64,191184.7783,429180.8485,-2014303.178,30700212.84,38602659.8,38969701.12,39450233.47
1127.79,207361.4619,475565.3839,-2235150.17,33637648.84,42291961.08,42695372.15,43224392.1
1121.06,158069.6446,346122.066,-1619089.61,25027445.8,31473075.65,31771278.24,32160982.47
1089.47,93517.33172,181503.677,-836098.7733,13901024.12,17490502.86,17653334.78,17864187.27
1083.61,78131.00301,143505.6901,-655793.9399,11293932.56,14213692.12,14344943.49,14514172.29
1079.25,58803.8845,107209.0926,-483631.8064,8338566.844,10494154.45,10591041.09,10715994.82
1079.38,30101.60112,38052.52903,-154758.1372,3506183.213,4419561.861,4458151.634,4506439.681
1092.54,54757.66871,90987.537,-406048.9104,7464999.337,9398818.345,9484360.364,9593821.952
1094.16,54757.60132,93307.81133,-417077.5829,7529851.372,9479322.464,9565943.589,9677027.465
1075.63,79038.87053,147946.9585,-677006.6475,11511650.91,14486390.61,14620556.31,14793811.48
1071.69,50872.48693,83468.83455,-370714.273,6872415.997,8653147.203,8731766.274,8832268.622
1067.36,7210.763709,-19174.44379,117350.0096,-405524.2079,-496771.8047,-505629.6077,-519938.6738
1051.87,11965.48015,-19140.14651,117351.9385,70364.53914,106458.0541,101901.1703,92217.61482
1055.33,-12230.54925,-78207.42572,398220.843,-4024479.262,-5040660.346,-5094713.607,-5169560.703
1047.22,-62808.49525,-196388.4581,960174.0308,-12435212.23,-15615058.35,-15770112.02,-15977453.4
1064.59,-69796.29203,-218082.5965,1063687.097,-13755650.3,-17272840.88,-17444434.51,-17673946.65
1048.92,-86809.08616,-248727.9931,1208977.837,-16319305.3,-20500001.58,-20701224.42,-20968779.62
1049.33,-54153.93179,-178740.9651,876285.3706,-11068552.21,-13895688.73,-14034664.61,-14221140.08
1080.29,1493.179759,-44723.15204,239259.0808,-1708310.49,-2129335.586,-2155391.915,-2193360.476
1090.1,24782.52955,19421.31977,-65780.23595,2437934.32,3079205.909,3104187.058,3134061.066
1104.51,21871.15775,13775.216,-38671.76296,1980321.261,2503321.825,2522961.868,2545943.852
1091.84,11563.34765,-7575.969371,62687.90269,347016.2278,448650.5136,449020.8834,446975.4169
1098.87,8647.539148,-15909.33311,102365.7398,-181536.6929,-215207.2459,-221379.0379,-232141.5404
1104.18,19287.40983,8783.142118,-14884.36592,1579109.724,1998427.223,2013379.973,2030319.968
1109.55,40163.24855,63528.82742,-275371.0703,5222187.748,6576052.102,6635509.927,6711382.879
1121.9,54344.35625,84460.2597,-374122.1949,7219737.335,9092822.16,9174723.94,9278936.511
1121.1,58677.45803,95158.89748,-424940.5108,7955331.978,10017388.05,10108196.65,10224149.57
1125.07,114975.315,245444.6909,-1140353.696,17861792.1,22464034.42,22676186.35,22953019.75
1124.66,110752.8336,235054.6915,-1090888.983,17143696.48,21561434.59,21764895.44,22030285.56
1125.59,118159.2315,246394.1921,-1144495.477,18200545.17,22892780.66,23108176.56,23388682.24
1142.71,142664.0745,313877.4925,-1465613.483,22567710.8,28378873.23,28648018.73,28999963.82
1139.78,112673.9108,231872.5895,-1075026.309,17230556.8,21673977.2,21877521.25,22142324.22
1134.28,92046.56701,183448.4935,-844852.1113,13796050.41,17356053.6,17518324.53,17728957.58
1124.83,110105.9691,228765.2375,-1060660.718,16894431.28,21250144.14,21450011.71,21710246.05
1148.67,163675.1674,358475.1074,-1677364.055,25928211.03,32605832.28,32914765.65,33318495.51
1142.16,150696.9372,331529.4126,-1549287.922,23866066,30011704.87,30296307.41,30668425.98
1147.7,193001.7648,431911.897,-2026683.625,30945758.76,38911979.48,39281793.06,39765831.91
1144.73,171282.5908,378551.6126,-1772828.812,27257842.42,34276494.89,34601692.11,35026961.64
1141.2,182498.7521,403453.0635,-1891190.052,29085234.21,36574560.61,36921536.16,37375255.59
1146.24,167186.3473,365452.9653,-1710395.026,26474296.89,33292934.78,33608274.52,34020292
1137.03,177094.5509,396673.3862,-1859279.374,28358482.3,35658288.32,35997276.62,36441047.33
1160.75,209115.9235,471287.9413,-2213842.458,33671913.37,42338653.79,42741428.83,43268865.57
1159.97,167987.0596,369511.2673,-1729483.497,26663715.75,33530075.75,33847978.46,34263560.71
1158.06,126623.8799,268812.2717,-1250465.83,19667541.24,24735912.95,24969286.67,25273615.91
1165.15,113705.245,237232.7047,-1100181.828,17477371.18,21982926.45,22189822.43,22459296.4
1165.32,140926.3026,317681.0023,-1483375.285,22492241.44,28280449.38,28549705.23,28902520.4
1169.77,134396.1151,286394.7592,-1333862.509,20939130.35,26334856.36,26583429.74,26907651.7
1178.1,150221.947,316861.985,-1478267.784,23377126.4,29402872.42,29679899.99,30040863.73
1173.81,116281.0661,232954.1738,-1079076.396,17599368.33,22140812.35,22347872.88,22616632.86
1176.19,83609.25549,144889.0179,-659776.9442,11824777.84,14885862.44,15022089.76,15196866.12
1184.71,108636.7288,219024.2269,-1012881.622,16439609.28,20680955.63,20874589.61,21126102.11
1165.9,62988.87848,95138.01867,-423231.6276,8352275.64,10520765.17,10615090.87,10734754.44
1178.17,86290.85367,158252.493,-723690.1583,12478517.47,15704658.4,15849633.93,16036534.57
1180.26,93215.73297,179205.793,-823379.6215,13765041.9,17320026.19,17481064.04,17689466.46
1183.08,75121.92836,148414.8352,-677445.8626,11089884.76,13951619.09,14081990.44,14251210.31
1185.62,89317.79287,173425.1317,-795915.3134,13210777.61,16621693.36,16776500.66,16977036.56
1185.64,107111.509,217607.6953,-1006146.998,16246261.89,20436919.4,20628508.04,20877529.79
1182.45,118201.7643,243778.5756,-1130647.535,18099302.54,22766548.74,22980420.39,23258695.25
1183.78,78903.50439,147099.2522,-670683.2859,11422097.7,14373760.35,14506834.11,14678675.61
1183.26,99199.99804,204473.2826,-943956.3135,15087052.95,18977150.81,19155498.71,19387633.52
1184.38,86710.87623,167874.0897,-769544.5684,12793077.94,16096305.76,16246166.39,16440258.99
1193.57,116694.8153,244507.3974,-1134128.766,17967868.32,22599403.26,22812243.33,23089553.67
1197.96,139017.5573,291976.0964,-1359540.074,21541262.42,27094112.49,27349271.12,27681669.89
1221.06,179233.7577,381383.7932,-1784143.098,28088415.85,35327482.77,35660690.49,36095076.79
1225.85,225975.4756,497447.3077,-2336045.095,36053785.31,45338910.75,45768647.47,46330289.11
1223.25,182656.8466,406739.5639,-1905177.936,29156181.56,36662266.66,37010506.01,37466194.99
1213.4,162690.762,348625.6008,-1628420.113,25504613.3,32076391.01,32379323.09,32774531.62
1218.71,186021.4582,409096.4904,-1916288.196,29559197.47,37171404.26,37523779.41,37984389.78
1213.54,167871.9079,370311.3834,-1732078.922,26647817,33509481.42,33827353.65,34243030.03
1199.21,145229.8757,311657.9996,-1453120.26,22719778.78,28573512.6,28843480.54,29195786.77
1197.75,124453.0027,267155.3366,-1241778.404,19384541.79,24378513.13,24608940.98,24909743.19
1178.34,67010.14102,109672.437,-492206.307,9162515.218,11537147.64,11641863.16,11775629.24
1178.59,79612.47942,152553.5114,-696870.4948,11653011.99,14662427.99,14798751.89,14975199.56
1196.69,114678.0964,231630.2635,-1072487.41,17394421.2,21882043.83,22086959.08,22353132.23
1199.73,100654.6618,206673.3702,-954016.6858,15286358.03,19228225.49,19408821.39,19643804.62
1197.84,131131.1879,281893.1457,-1311875.569,20471066.67,25744942.29,25988310.41,26305996.41
1180.73,75839.4951,140974.9187,-641524.2832,10941012.15,13768467.59,13895900.31,14060425.44
1198.35,103226.2044,215869.5328,-998012.1278,15809727.63,19884837.71,20072122.63,20316160.97
1189.4,76910.43655,167864.778,-770342.8531,11825833.78,14870150.32,15011305.95,15196058.44
1187.76,74864.59125,142986.032,-651246.2586,10903019.08,13718805.76,13846326.15,14011360.73
1180.55,64138.20836,110609.9618,-497109.1288,8909699.962,11215940.47,11318592.09,11450335.45
1206.07,104789.992,208475.3731,-962259.3299,15745697.55,19809178.15,19994293.22,20234489.7
1221.53,145954.7509,306068.1494,-1426020.535,22623223.83,28455286.96,28723180.19,29072104.17
1224.71,164865.8447,364688.1677,-1705221.151,26183981.13,32925675.61,33238162.02,33646906.42
1223.12,162906.5774,361853.5089,-1691784.773,25908365.04,32578387.43,32887785.12,33292637.59
1223.75,128938.6718,244674.9846,-1132873.076,19158643.7,24108942.93,24332489.04,24621279.74
1228.28,127326.0526,263464.1018,-1223185.852,19546458.68,24586585.6,24817651.71,25118359.85
1233,91615.25933,175958.0137,-806793.7748,13487050.48,16970169.29,17127956.96,17332172.76
1240.4,89285.64174,169927.7941,-777962.1451,13079654.86,16458214.02,16611035.37,16808692.72
1240.46,77756.36887,143186.6946,-650711.3643,11165707.79,14051806.3,14181673.72,14349235.33
1241.59,97050.90984,193100.4515,-888257.0535,14514710.96,18260213.04,18430908.92,18652472.17
1235.23,58845.2133,96009.37928,-426311.3661,7935723.978,9992229.358,10082926.3,10198832.88
1242.87,78297.63435,140925.6921,-639841.0111,11154406.39,14039151.09,14168430.62,14334906.09
1243.91,104750.8344,207310.8881,-955628.8768,15684332.07,19732383.76,19916647.23,20155662.07
1247.08,115734.4834,244894.6863,-1134798.163,17855803.47,22457211.24,22669067.73,22945361.3
1254.6,172541.0931,385970.8434,-1805867.378,27541975.78,34631468.23,34960704.25,35391739.32
1258.84,191673.0652,454386.8583,-2132117.316,31410606.99,39484849.12,39863554.62,40361644.56
1256.77,161577.988,368136.7432,-1721292.869,25942871.57,32617551.56,32928574.45,33336428.81
1257.54,152713.0296,351259.1486,-1641220.337,24580618.92,30903171.39,31198322.2,31585703.64
1258.51,151083.2033,342532.8996,-1599456.802,24165282.19,30383150.32,30672690.84,31052265.8
1259.78,182456.5165,422640.1752,-1980649.102,29579610.58,37187322.92,37542746.42,38009364.69
1257.88,147682.4261,339017.7464,-1582927.598,23728442.9,29831984.76,30116842.56,30490676.19
1257.64,159958.9932,371029.7789,-1735320.714,25867437.64,32519776.17,32830741.47,33239124.98
1271.87,195438.1185,434726.8408,-2037176.128,31204330.24,39238016.5,39610636.52,40098161.3
1270.2,196465.4729,432329.7757,-2025458.437,31233099.76,39276291.81,39648651.76,40135399.02
1276.56,182759.5716,398731.9587,-1865593.583,28907354.93,36352930.59,36697162.81,37146870.97
1273.85,132382.0366,273402.7257,-1269263.328,20307417.34,25544004,25783997.51,26096271.68
1271.5,108494.5206,213213.6333,-982905.334,16208942.12,20393127.19,20583347.41,20829928.44
1269.75,107117.8814,218759.8945,-1009719.073,16236328.24,20423707.48,20615367.47,20864631.72
1274.48,132680.3455,281797.6068,-1309534.575,20581480.22,25885183.3,26129444.54,26448015.38
1285.96,149835.8322,322463.6619,-1502764.925,23447177.2,29487804.45,29766556.75,30130431.64
1283.76,127080.6335,265377.8469,-1231076.586,19547673.16,24586870.14,24818299.62,25119740.71
1293.24,132233.0111,274713.3091,-1275258.492,20323850.03,25563895.17,25804303.76,26117281.86
1295.02,157771.0083,331820.488,-1546573.479,24493301.94,30807058.86,31097213.35,31475219.14
1281.92,128422.621,264512.3712,-1226683.614,19652453.66,24720359.83,24952540.35,25254606.33
1280.26,150672.4681,317730.1807,-1479963.441,23392154.82,29421586.18,29698827.28,30060109.18
1283.35,128544.2549,262988.915,-1219451.66,19622125.4,24683037.45,24914623.03,25215739.64
1290.84,149560.1959,324882.0687,-1514244.36,23487052.47,29536579.48,29816202.87,30181500.37
1291.18,157200.6944,337089.2609,-1572000.368,24592495.52,30928882.12,31221063.96,31602324.05
1296.63,157851.8931,337353.5269,-1573090.625,24661500.7,31016174.53,31309028.65,31691060.08
1299.54,143497.2754,305907.687,-1423567.995,22333564.25,28088439.38,28353605.74,28699509.66
1276.34,110778.1046,212459.4052,-978661.0347,16402880.75,20639603.95,20831388.81,21079475.27
1286.12,138990.4233,296246.2981,-1378004.776,21617606.27,27187969.77,27444639.72,27779464.68
1307.59,177779.6459,382413.2583,-1787181.639,27929107.73,35125019.97,35456926.14,35890051.18
1304.03,159987.3054,348669.3203,-1626950.28,25195346.4,31684540.2,31984615.94,32376696.68
1307.1,176006.73,385654.5303,-1802786.762,27846211.15,35017538.86,35349390.25,35783115.27
1310.87,184915.4304,411949.0647,-1927969.763,29485102.75,37075610.84,37427838.61,37888798.67
1319.05,175861.7895,389745.0621,-1822174.189,27945178.53,35139978.77,35473584.76,35910027.3
1324.57,203547.2217,458368.4935,-2148529.199,32660629.08,41066737.28,41457471.09,41969215.62
1320.88,175822.029,389430.7815,-1820543.307,27929380.68,35120204.25,35453595.51,35889737.28
1321.87,201906.6175,451408.6926,-2115329.878,32297780.04,40611929.47,40997907.97,41503128.01
1329.15,233441.0525,529013.2507,-2484410.946,37653292.1,47343410.25,47794201.42,48384802.52
1332.32,253638.2544,585205.3046,-2751865.775,41270740.92,51887469.58,52382846.87,53032757.3
1328.01,233153.8279,531105.7849,-2494376.403,37683891.52,47380651.84,47832160.65,48423962.28
1336.32,228616.2327,538744.1776,-2531390.463,37457247.56,47087657.31,47538763.66,48131698.16
1340.43,257015.2041,608932.0396,-2865213.832,42288828.65,53160471.5,53670089.25,54340125.28
1343.01,244069.0789,576899.2751,-2712729.101,40082131.21,50386873.1,50869766.96,51504587.62
1315.44,190035.0775,449592.0121,-2107617.335,31072910.95,39060531.91,39435097.83,39927705.17
1307.4,199561.504,473180.4067,-2220184.699,32704034.55,41110723.53,41505035.6,42023658.05
1306.1,199010.73,472885.0322,-2218932.904,32643753.65,41034515.39,41428227.29,41946147.96
1319.88,234696.1233,535881.9747,-2517443.494,37981192.51,47753971.32,48209195.33,48805958.12
1327.22,230974.0449,551499.9156,-2592543.498,38063928.46,47847251.79,48306562.76,48910904.29
1306.33,185530.2966,439879.5105,-2061668.093,30351808.8,38153600.87,38519607.78,39001050.59
1308.44,172095.0879,408230.6731,-1911403.104,28116105.63,35342896.55,35682016.6,36128159.52
1330.97,201007.7013,447670.8773,-2097394.425,32098715.54,40362372.88,40745757.28,41247419.7
1321.15,220412.6808,496762.9634,-2330932.431,35433232.27,44553044.38,44976949.31,45532108.23
1310.13,163568.0574,358760.2154,-1674679.808,25833974.89,32486678.18,32794648.91,33197245.01
1321.82,149642.4832,318864.1344,-1484650.171,23304268.27,29309437.79,29586096.01,29946948.88
1320.02,160471.1736,353545.9694,-1649921.001,25376668.76,31910825.82,32213563.19,32609479.46
1295.11,113519.6239,227786.9858,-1051519.969,17109269.29,21523743.85,21725153.14,21986682.89
1304.28,120297.3904,254044.0572,-1176960.781,18542380.44,23320946.5,23540883.38,23827667.39
1296.39,90289.536,176877.9468,-809759.8275,13348231.41,16793710.54,16950377.39,17153519.4
1281.87,62326.08265,96732.22223,-428323.665,8274689.04,10421554.97,10515410.36,10634795.31
1256.88,32028.71881,15818.76245,-43497.92543,2950084.805,3731696.182,3760320.735,3793198.315
1273.72,41664.13352,55994.04649,-235305.0534,5065995.4,6384135.51,6440408.885,6511171.417
1279.2,31176.16541,24695.86871,-85964.22767,3119280.72,3939591.114,3971631.578,4009991.043
1298.38,43715.78649,60071.28121,-254176.8436,5374793.589,6772629.059,6832535.151,6908005.006
1293.77,37198.66174,50169.69624,-207225.6088,4443663.3,5599608.925,5649011.667,5711190.972
1297.54,19043.64657,2728.303023,18568.33347,1279214.534,1623309.217,1634071.606,1645109.784
1309.66,22252.38896,6922.003937,-1000.955984,1711496.01,2168217.131,2183758.11,2200768.154
1313.8,9145.620202,-25534.25171,153575.7373,-525305.1567,-643215.5087,-654763.402,-673450.051
1310.19,32674.50522,42360.34083,-169828.4037,3763053.583,4742636.182,4784222.641,4836419.09
1319.44,71523.52032,135826.9392,-614357.3864,10300843.46,12961088.32,13081527,13237408.33
1328.26,93944.26106,188046.7307,-862413.1717,14018757.75,17635482.3,17800551.27,18014972.96
1325.83,51297.53129,84948.92316,-371995.9543,6826215.495,8594170.286,8672427.568,8772659.625
1332.41,36335.79526,41594.66982,-165358.2534,4091539.18,5159678.276,5204029.392,5259030.974
1332.87,68480.61447,121065.3158,-543400.0268,9562922.764,12036657.7,12147268.33,12289583.1
1332.63,61075.88844,106338.9095,-473493.9918,8406668.641,10581822.22,10678875.11,10803637.47
1335.54,26534.50312,17338.64228,-49864.6278,2420019.968,3058749.416,3082862.247,3111183.951
1333.51,41304.40211,55971.03913,-233772.2625,4996776.842,6296567.194,6352144.704,6422117.394
1328.17,47043.26307,74243.92312,-320910.1445,6093299.189,7673036.637,7742399.054,7830894.375
1324.46,18073.00169,3647.325153,14792.37417,1193931.876,1514598.919,1524756.515,1535315.981
1314.16,-241.6020467,-49244.88562,266544.0933,-2140576.057,-2673236.016,-2704408.594,-2748991.635
1314.41,37838.77826,49017.50315,-201170.6786,4463335.145,5625456.958,5674764.301,5736599.757
1314.52,23742.58281,13969.01671,-34461.62821,2058792.613,2603281.714,2623445.542,2646854.883
1319.68,57146.37447,93140.67988,-410883.2296,7643717.623,9624426.438,9711803.757,9823486.249
1305.14,51977.62977,80422.65719,-350559.7463,6769941.951,8526181.811,8602979.606,8700719.844
1312.62,110986.173,229561.3744,-1060218.316,16909869.5,21269649.53,21469644.07,21730018.2
1330.36,115265.1929,236661.3228,-1093507.94,17528955.44,22049221.77,22256292.39,22525695.15
1337.38,128878.6518,276514.5192,-1283157.405,20021823.25,25179812.74,25417845.9,25728602.83
1335.25,88088.42493,189582.4705,-870136.2504,13481985.17,16953904.48,17114467.99,17324360.94
1347.24,137477.2841,294636.2171,-1369072.654,21390633.88,26901591.94,27155816.19,27487639.6
1355.66,146008.8149,314291.7037,-1462310,22796345.49,28669021.12,28940094.65,29294004.05
1360.48,153454.844,332814.7432,-1550321.443,24064585.59,30263010.09,30549457.99,30923643.26
1363.61,175993.1299,393893.8978,-1841017.947,28054999.82,35276244.22,35611680.2,36050900.51
1361.22,180285.5416,400960.4232,-1874442.036,28681603.41,36065343.36,36407928.58,36856258.89
1356.62,152639.7654,329009.6936,-1532115.995,23873594.42,30023724.14,30307634.58,30678322.79
1347.32,111297.1042,226830.507,-1046143.774,16839741.68,21182881.55,21381614.58,21640052.55
1335.1,105149.0683,215335.331,-991855.6637,15906608.47,20008465.66,20196349.89,20440813.8
1340.2,95079.09009,186783.9962,-855835.0239,14084943.42,17720383.49,17885756.61,18100233.2
1346.29,112081.7874,228413.1439,-1053827.128,16966604.15,21342515.4,21542736.9,21803098.11
1357.16,132396.7221,278979.3478,-1294200.259,20429928.41,25695392,25937602.67,26253331.83
1342.08,109188.1834,225274.5176,-1038951.977,16588310.55,20865303.35,21061445.1,21316784.06
1348.65,129488.0001,276154.1699,-1281116.889,20066194.16,25236363.15,25474705.13,25785713.39
1337.77,120978.9907,258503.7951,-1197305.275,18716600.11,23538609.64,23761029.13,24051347.96
1329.47,120242.3759,252700.6743,-1169757.747,18480561.9,23243677.83,23462739.47,23748274.84
1328.98,148176.7463,319803.7812,-1489049.718,23182117.02,29153923,29429672.79,29789735.09
1340.68,172477.17,381099.4938,-1780548.062,27350290.75,34392349.27,34718730.86,35145629.16
1343.6,168296.5924,373566.6385,-1744663.624,26716321.81,33594283.7,33913340.52,34330837.48
1333.27,121003.5577,252434.1981,-1168320.615,18545571.01,23326299.46,23545883.9,23831924
1317.37,112709.6746,239819.6887,-1108881.906,17369245.92,21844418.28,22050727.07,22319962.76
1316.28,86615.10131,169653.4766,-775018.0723,12766759.08,16062004.44,16211873.02,16406228.08
1320.47,67011.57767,118630.2613,-532146.7287,9354349.793,11774041.77,11882271.91,12021529.7
1325.69,49080.52012,82455.11719,-360291.6829,6536607.162,8228901.593,8304025.506,8400374.091
1331.1,70994.4226,137898.8052,-624000.5502,10301245.63,12960111.49,13080983.51,13237737.5
1345.2,88031.24206,164815.0956,-751218.6605,12754627.91,16050272.05,16198975.05,16391070.28
1314.55,31097.15545,28489.8238,-102999.2039,3195078.367,4033002.042,4066485.91,4107129.527
1312.94,-1896.797361,-48362.02387,262058.4425,-2275629.971,-2845114.038,-2877307.125,-2922801.615
1300.16,-59286.3337,-187737.2316,924871.9959,-11969044.36,-15029819.57,-15179089.96,-15378653.83
1286.17,-78375.66304,-235349.8488,1151105.462,-15224191.49,-19120992.89,-19309739.97,-19561376.44
1284.94,-72187.46426,-222817.834,1091437.626,-14247810.92,-17892572.82,-18069841.76,-18306602.22
1279.56,-67829.99272,-213217.9506,1045704.213,-13537641.97,-16999443.76,-17168261.43,-17393989.9
1289,-32148.4604,-118872.7839,596677.0632,-7286814.203,-9145429.841,-9237790.676,-9362217.098
1270.98,-61317.32158,-195906.9932,963241.9712,-12392585.34,-15560738.66,-15715541.34,-15922694.65
1271.83,-74069.85076,-230149.5736,1126072.092,-14638166.91,-18382020.98,-18564358.45,-18808041.42
1287.87,-73772.76631,-223386.301,1093867.536,-14417394.17,-18107158.41,-18286068.38,-18524696.83
1265.42,-80282.8961,-244948.1258,1196565.271,-15682298.62,-19694645.09,-19889551.05,-20149750.21
1267.64,-92844.84083,-273789.1569,1333459.038,-17751197.35,-22295971.36,-22515661.31,-22808334.04
1271.5,-57100.77367,-195748.474,962694.7536,-11968560.65,-15023344.12,-15174289.74,-15377270.13
1278.36,-34574.48415,-126085.7361,630797.6306,-7729490.113,-9701284.179,-9799161.065,-9930973.262
1295.52,-16671.33537,-87605.19166,448245.3084,-4856407.314,-6087662.84,-6151457.657,-6238853.259
1287.14,-61895.49432,-196189.4386,964768.2237,-12463312.1,-15650172.66,-15805683.92,-16013655.6
1283.5,-68389.98763,-224376.1316,1099214.361,-13917644.16,-17472882.79,-17647516.51,-17881759.26
1268.45,-87971.62123,-260043.788,1268201.013,-16876540.32,-21197376.8,-21406266.15,-21684533.78
1280.1,-45649.28378,-153611.9425,761761.3968,-9619067.116,-12076238.18,-12197017.76,-12359016.85
1296.67,-14604.46325,-78896.54251,406679.4171,-4400216.455,-5515835.038,-5573661.106,-5652865.965
1307.41,3542.764207,-40531.4748,224713.9739,-1506827.078,-1876374.246,-1899959.541,-1934606.431
1320.64,22841.81738,8532.808385,-8485.753161,1811590.983,2293929.167,2310704.857,2329369.748
1339.67,31361.15868,33395.7547,-126541.6015,3364000.041,4243464.896,4279516.748,4323938.743
1337.88,-18693.04996,-89674.51099,459100.1882,-5140977.581,-6446746.265,-6513599.963,-6604722.802
1339.22,23570.92177,16352.03833,-45378.43956,2098696.765,2652140.649,2673147.546,2697943.415
1353.22,51974.51827,81654.4745,-355630.8294,6785991.026,8545689.313,8622853.385,8721226.896
1343.8,66064.42476,121072.1875,-543345.047,9317733.973,11725871.34,11834264.92,11974190.07
1319.49,71525.87751,131922.9874,-595212.2915,10178419.95,12808856.25,12927334.56,13080304.87
1313.64,62135.0358,105429.444,-469354.455,8491961.927,10690594.55,10788234.46,10913447.92
1317.72,85219.97454,164120.7383,-748628.9684,12468747.79,15688315.08,15834312.02,16023397.76
1308.87,52904.88969,81367.43819,-354892.4021,6885959.419,8672556.009,8750591.812,8849859.096
1316.14,110657.7334,225287.3141,-1039674.459,16751586.64,21072180.02,21269827.31,21526814.76
1305.44,93348.01198,183709.0335,-841964.4642,13841310.26,17413743.08,17576298.57,17787142.99
